axis,id,time_ms,time_s,encoder,pulses,delta_t_s,vel_cmd_sps,vel_enc_sps
0,107,148,0.148000,230,866,0.015000000,6600.000,2600.000
0,108,149,0.149000,234,877,0.014000000,7071.429,2714.286
0,109,151,0.151000,239,888,0.015000000,6600.000,2600.000
0,111,152,0.152000,242,900,0.014000000,7142.857,3000.000
0,112,154,0.154000,246,910,0.014000000,7071.429,2642.857
0,113,156,0.156000,249,921,0.015000000,6600.000,2333.333
0,114,157,0.157000,254,932,0.014000000,7071.429,2642.857
0,115,159,0.159000,257,943,0.015000000,6600.000,2333.333
0,116,160,0.160000,262,954,0.014000000,7071.429,2571.429
0,117,162,0.162000,265,965,0.014000000,7071.429,2500.000
0,118,164,0.164000,269,976,0.015000000,6600.000,2333.333
0,119,165,0.165000,274,987,0.014000000,7071.429,2500.000
0,122,168,0.168000,283,1010,0.016000000,6875.000,2562.500
0,123,170,0.170000,286,1021,0.016000000,6937.500,2500.000
0,124,172,0.172000,292,1032,0.016000000,6937.500,2687.500
0,125,173,0.173000,300,1043,0.016000000,6937.500,2875.000
0,126,175,0.175000,308,1054,0.016000000,6937.500,3187.500
0,127,176,0.176000,312,1065,0.016000000,6937.500,3125.000
0,128,178,0.178000,315,1076,0.016000000,6937.500,3125.000
0,129,180,0.180000,317,1088,0.016000000,7000.000,3000.000
0,132,183,0.183000,332,1110,0.018000000,6833.333,3222.222
0,133,185,0.185000,340,1121,0.017000000,6529.412,3352.941
0,134,186,0.186000,342,1132,0.016000000,6937.500,3500.000
0,135,188,0.188000,347,1143,0.016000000,6937.500,3437.500
0,136,189,0.189000,350,1155,0.016000000,7000.000,3125.000
0,137,191,0.191000,355,1166,0.016000000,7000.000,2937.500
0,138,193,0.193000,359,1177,0.017000000,6588.235,2764.706
0,139,194,0.194000,363,1188,0.016000000,7000.000,3000.000
0,141,196,0.196000,366,1200,0.016000000,7000.000,3062.500
0,142,198,0.198000,370,1211,0.015000000,6733.333,2533.333
0,143,199,0.199000,373,1222,0.014000000,7214.286,2357.143
0,144,201,0.201000,377,1233,0.015000000,6733.333,2333.333
0,145,202,0.202000,381,1244,0.014000000,7214.286,2428.571
0,146,204,0.204000,384,1255,0.015000000,6666.667,2266.667
0,147,206,0.206000,387,1267,0.015000000,6733.333,2133.333
0,148,207,0.207000,391,1278,0.014000000,7214.286,2285.714
0,149,209,0.209000,395,1289,0.015000000,6733.333,2133.333
0,150,210,0.210000,395,1300,0.014000000,7142.857,2071.429
0,151,211,0.211000,399,1300,0.013000000,6846.154,2230.769
0,152,212,0.212000,402,1312,0.013000000,6923.077,2230.769
0,153,214,0.214000,406,1323,0.013000000,6923.077,2230.769
0,154,215,0.215000,411,1334,0.013000000,6923.077,2307.692
0,155,217,0.217000,414,1345,0.013000000,6923.077,2307.692
0,156,219,0.219000,418,1356,0.013000000,6846.154,2384.615
0,157,220,0.220000,422,1367,0.013000000,6846.154,2384.615
0,158,222,0.222000,427,1378,0.013000000,6846.154,2461.538
0,159,223,0.223000,432,1390,0.013000000,6923.077,2846.154
0,160,225,0.225000,432,1400,0.014000000,7142.857,2357.143
0,162,227,0.227000,441,1412,0.015000000,6666.667,2600.000
0,163,228,0.228000,444,1423,0.014000000,7142.857,2714.286
0,164,230,0.230000,449,1434,0.015000000,6666.667,2533.333
0,165,232,0.232000,455,1446,0.015000000,6733.333,2733.333
0,166,233,0.233000,460,1457,0.014000000,7214.286,3000.000
0,167,235,0.235000,463,1468,0.015000000,6733.333,2733.333
0,168,236,0.236000,468,1479,0.014000000,7214.286,2928.571
0,169,238,0.238000,473,1490,0.015000000,6666.667,2733.333
0,170,239,0.239000,473,1500,0.014000000,7142.857,2928.571
0,171,240,0.240000,479,1502,0.013000000,6923.077,2923.077
0,172,241,0.241000,481,1513,0.013000000,6923.077,2846.154
0,173,243,0.243000,485,1524,0.013000000,6923.077,2769.231
0,174,245,0.245000,490,1535,0.013000000,6846.154,2692.308
0,175,246,0.246000,496,1546,0.013000000,6846.154,2769.231
0,176,248,0.248000,502,1558,0.013000000,6923.077,3000.000
0,177,249,0.249000,506,1569,0.013000000,6923.077,2923.077
0,178,251,0.251000,507,1580,0.013000000,6923.077,2615.385
0,179,253,0.253000,510,1591,0.014000000,6500.000,2642.857
0,180,254,0.254000,510,1600,0.014000000,7000.000,2214.286
0,182,256,0.256000,520,1614,0.015000000,6733.333,2600.000
0,183,258,0.258000,524,1625,0.015000000,6733.333,2600.000
0,184,259,0.259000,529,1636,0.014000000,7214.286,2785.714
0,185,261,0.261000,537,1647,0.015000000,6733.333,2733.333
0,186,262,0.262000,541,1658,0.014000000,7142.857,2785.714
0,187,264,0.264000,543,1670,0.015000000,6733.333,2466.667
0,188,266,0.266000,544,1681,0.015000000,6733.333,2466.667
0,189,267,0.267000,551,1692,0.014000000,7214.286,2928.571
0,190,268,0.268000,551,1700,0.014000000,7142.857,2928.571
0,191,269,0.269000,558,1703,0.013000000,6846.154,2923.077
0,192,271,0.271000,560,1715,0.013000000,6923.077,2769.231
0,193,272,0.272000,563,1726,0.013000000,6923.077,2615.385
0,194,274,0.274000,567,1737,0.013000000,6923.077,2307.692
0,195,275,0.275000,574,1748,0.013000000,6923.077,2538.462
0,196,277,0.277000,579,1759,0.013000000,6846.154,2769.231
0,197,279,0.279000,582,1770,0.013000000,6846.154,2923.077
0,198,280,0.280000,586,1782,0.013000000,6923.077,2692.308
0,199,282,0.282000,592,1793,0.014000000,6642.857,2928.571
0,200,283,0.283000,592,1800,0.014000000,6928.571,2428.571
0,201,284,0.284000,598,1804,0.013000000,6846.154,2923.077
0,202,285,0.285000,603,1815,0.013000000,6846.154,3076.923
0,203,287,0.287000,605,1826,0.013000000,6846.154,2923.077
0,204,288,0.288000,609,1838,0.013000000,6923.077,2692.308
0,205,290,0.290000,615,1849,0.013000000,6923.077,2769.231
0,206,292,0.292000,621,1860,0.013000000,6923.077,3000.000
0,207,293,0.293000,623,1871,0.013000000,6846.154,2846.154
0,208,295,0.295000,626,1882,0.013000000,6846.154,2615.385
0,209,297,0.297000,630,1893,0.014000000,6642.857,2714.286
0,211,298,0.298000,637,1905,0.014000000,7214.286,2785.714
0,212,300,0.300000,640,1916,0.015000000,6733.333,2466.667
0,213,301,0.301000,642,1927,0.014000000,7214.286,2642.857
0,214,303,0.303000,646,1938,0.015000000,6666.667,2466.667
0,215,305,0.305000,651,1949,0.015000000,6666.667,2400.000
0,216,306,0.306000,657,1961,0.014000000,7214.286,2571.429
0,217,308,0.308000,658,1972,0.015000000,6733.333,2333.333
0,218,310,0.310000,663,1983,0.015000000,6733.333,2466.667
0,219,311,0.311000,667,1994,0.014000000,7214.286,2642.857
0,220,312,0.312000,667,2000,0.014000000,6785.714,2142.857
0,221,313,0.313000,673,2005,0.013000000,6846.154,2538.462
0,222,314,0.314000,675,2017,0.013000000,6923.077,2538.462
0,223,316,0.316000,679,2028,0.013000000,6923.077,2538.462
0,224,318,0.318000,684,2039,0.013000000,6923.077,2538.462
0,225,319,0.319000,690,2050,0.013000000,6846.154,2538.462
0,226,321,0.321000,697,2061,0.013000000,6846.154,3000.000
0,227,322,0.322000,703,2072,0.012000000,7416.667,3333.333
0,228,324,0.324000,708,2084,0.013000000,6923.077,3153.846
0,229,326,0.326000,712,2095,0.014000000,6785.714,3214.286
0,231,327,0.327000,718,2106,0.014000000,7214.286,3214.286
0,232,329,0.329000,724,2117,0.015000000,6666.667,3266.667
0,233,331,0.331000,729,2128,0.015000000,6666.667,3333.333
0,234,332,0.332000,735,2139,0.014000000,7142.857,3642.857
0,235,334,0.334000,744,2151,0.015000000,6733.333,3600.000
0,236,335,0.335000,749,2162,0.014000000,7214.286,3714.286
0,237,337,0.337000,751,2173,0.015000000,6733.333,3200.000
0,238,339,0.339000,752,2184,0.015000000,6666.667,2933.333
0,239,340,0.340000,757,2195,0.014000000,7142.857,3214.286
0,240,341,0.341000,757,2200,0.014000000,6714.286,2785.714
0,241,342,0.342000,764,2206,0.013000000,6846.154,3076.923
0,242,344,0.344000,766,2218,0.013000000,6923.077,2846.154
0,243,345,0.345000,767,2229,0.013000000,6923.077,2461.538
0,244,347,0.347000,771,2240,0.013000000,6846.154,2076.923
0,245,348,0.348000,777,2251,0.013000000,6846.154,2153.846
0,246,350,0.350000,781,2262,0.013000000,6846.154,2307.692
0,247,352,0.352000,783,2273,0.013000000,6846.154,2384.615
0,248,353,0.353000,786,2285,0.013000000,6923.077,2230.769
0,251,356,0.356000,795,2307,0.015000000,7133.333,2533.333
0,252,358,0.358000,798,2318,0.016000000,7000.000,2125.000
0,253,360,0.360000,801,2329,0.016000000,6937.500,2187.500
0,254,361,0.361000,807,2341,0.016000000,7000.000,2500.000
0,255,363,0.363000,810,2352,0.016000000,7000.000,2437.500
0,256,365,0.365000,814,2363,0.017000000,6588.235,2176.471
0,257,366,0.366000,817,2374,0.016000000,7000.000,2250.000
0,258,368,0.368000,822,2385,0.016000000,7000.000,2437.500
0,261,371,0.371000,831,2408,0.018000000,6833.333,2500.000
0,262,373,0.373000,835,2419,0.017000000,6588.235,2352.941
0,263,374,0.374000,840,2430,0.016000000,7000.000,2625.000
0,264,376,0.376000,845,2441,0.016000000,7000.000,2750.000
0,265,378,0.378000,850,2452,0.017000000,6529.412,2529.412
0,266,379,0.379000,855,2464,0.016000000,7000.000,2812.500
0,267,381,0.381000,859,2475,0.016000000,7000.000,2812.500
0,268,382,0.382000,864,2486,0.016000000,7000.000,2937.500
0,271,386,0.386000,874,2508,0.018000000,6833.333,2888.889
0,272,387,0.387000,877,2519,0.016000000,6937.500,2875.000
0,273,389,0.389000,881,2530,0.016000000,6937.500,2875.000
0,274,391,0.391000,886,2542,0.017000000,6588.235,2705.882
0,275,392,0.392000,890,2553,0.016000000,7000.000,2812.500
0,276,394,0.394000,893,2564,0.016000000,7000.000,2687.500
0,277,395,0.395000,899,2575,0.016000000,6937.500,2750.000
0,278,397,0.397000,905,2586,0.016000000,6937.500,2875.000
0,281,400,0.400000,912,2609,0.018000000,6833.333,2666.667
0,282,402,0.402000,914,2620,0.016000000,7000.000,2500.000
0,283,403,0.403000,919,2631,0.016000000,7000.000,2625.000
0,284,405,0.405000,924,2642,0.016000000,7000.000,2687.500
0,285,407,0.407000,929,2653,0.016000000,6937.500,2687.500
0,286,408,0.408000,935,2664,0.016000000,6937.500,2812.500
0,287,410,0.410000,940,2676,0.016000000,7000.000,2937.500
0,288,412,0.412000,941,2687,0.017000000,6588.235,2470.588
0,291,415,0.415000,951,2709,0.018000000,6833.333,2555.556
0,292,416,0.416000,955,2720,0.016000000,6937.500,2687.500
0,293,418,0.418000,958,2732,0.016000000,7000.000,2750.000
0,294,420,0.420000,962,2743,0.017000000,6588.235,2529.412
0,295,421,0.421000,967,2754,0.016000000,7000.000,2687.500
0,296,423,0.423000,973,2765,0.016000000,7000.000,2750.000
0,297,425,0.425000,977,2776,0.017000000,6588.235,2470.588
0,298,426,0.426000,981,2788,0.016000000,7000.000,2562.500
0,301,429,0.429000,993,2810,0.017000000,7235.294,3058.824
0,302,431,0.431000,997,2821,0.016000000,7000.000,2875.000
0,303,433,0.433000,1001,2832,0.017000000,6588.235,2705.882
0,304,434,0.434000,1006,2844,0.016000000,7000.000,3000.000
0,305,436,0.436000,1010,2855,0.016000000,7000.000,3000.000
0,306,438,0.438000,1016,2866,0.017000000,6588.235,2882.353
0,307,439,0.439000,1019,2878,0.016000000,7062.500,2875.000
0,308,441,0.441000,1023,2889,0.016000000,7062.500,2875.000
0,309,442,0.442000,1023,2900,0.016000000,7000.000,2625.000
0,310,443,0.443000,1028,2900,0.014000000,6428.571,2500.000
0,311,444,0.444000,1031,2911,0.013000000,6923.077,2615.385
0,312,446,0.446000,1035,2923,0.013000000,7000.000,2615.385
0,313,447,0.447000,1040,2934,0.013000000,6923.077,2615.385
0,314,449,0.449000,1044,2946,0.013000000,7000.000,2615.385
0,315,451,0.451000,1048,2957,0.013000000,7000.000,2461.538
0,316,452,0.452000,1053,2968,0.013000000,6923.077,2615.385
0,317,454,0.454000,1056,2979,0.013000000,6923.077,2538.462
0,318,456,0.456000,1061,2991,0.014000000,6500.000,2714.286
0,319,457,0.457000,1061,3000,0.014000000,7142.857,2357.143
0,321,459,0.459000,1069,3013,0.015000000,6800.000,2533.333
0,322,461,0.461000,1072,3025,0.015000000,6800.000,2466.667
0,323,462,0.462000,1077,3036,0.015000000,6800.000,2466.667
0,324,464,0.464000,1082,3047,0.015000000,6733.333,2533.333
0,325,465,0.465000,1086,3059,0.014000000,7285.714,2714.286
0,326,467,0.467000,1090,3070,0.015000000,6800.000,2466.667
0,327,469,0.469000,1096,3081,0.015000000,6800.000,2666.667
0,328,470,0.470000,1105,3093,0.014000000,7285.714,3142.857
0,329,471,0.471000,1105,3100,0.014000000,7142.857,3142.857
0,330,472,0.472000,1113,3104,0.013000000,7000.000,3384.615
0,331,474,0.474000,1116,3115,0.013000000,6923.077,3384.615
0,332,475,0.475000,1118,3127,0.013000000,7000.000,3153.846
0,333,477,0.477000,1123,3138,0.013000000,7000.000,3153.846
0,334,479,0.479000,1130,3149,0.014000000,6428.571,3142.857
0,335,480,0.480000,1139,3161,0.013000000,7000.000,3769.231
0,336,482,0.482000,1145,3172,0.013000000,7000.000,3769.231
0,337,484,0.484000,1150,3183,0.014000000,6428.571,3214.286
0,338,485,0.485000,1151,3194,0.014000000,6714.286,3285.714
0,339,486,0.486000,1151,3200,0.014000000,6857.143,2714.286
0,340,487,0.487000,1155,3206,0.013000000,7000.000,3000.000
0,341,488,0.488000,1160,3217,0.013000000,6923.077,3230.769
0,342,490,0.490000,1164,3229,0.013000000,7000.000,3153.846
0,343,492,0.492000,1166,3240,0.013000000,7000.000,2769.231
0,344,493,0.493000,1170,3251,0.013000000,6923.077,2384.615
0,345,495,0.495000,1175,3263,0.013000000,7000.000,2307.692
0,346,497,0.497000,1178,3274,0.013000000,7000.000,2153.846
0,347,498,0.498000,1181,3285,0.013000000,7000.000,2307.692
0,350,502,0.502000,1190,3308,0.016000000,6750.000,2437.500
0,351,503,0.503000,1192,3319,0.016000000,7062.500,2312.500
0,352,505,0.505000,1196,3331,0.017000000,6705.882,2117.647
0,353,507,0.507000,1200,3342,0.017000000,6647.059,2117.647
0,354,508,0.508000,1204,3353,0.016000000,7062.500,2375.000
0,355,510,0.510000,1207,3365,0.017000000,6705.882,2176.471
0,356,511,0.511000,1211,3376,0.016000000,7062.500,2250.000
0,357,513,0.513000,1214,3387,0.016000000,7062.500,2250.000
0,360,516,0.516000,1224,3410,0.018000000,6944.444,2388.889
0,361,518,0.518000,1227,3421,0.016000000,7062.500,2312.500
0,362,520,0.520000,1232,3433,0.017000000,6705.882,2352.941
0,363,521,0.521000,1238,3444,0.016000000,7062.500,2625.000
0,364,523,0.523000,1244,3455,0.016000000,7062.500,2750.000
0,365,525,0.525000,1247,3466,0.017000000,6647.059,2529.412
0,366,526,0.526000,1253,3478,0.016000000,7062.500,2875.000
0,367,528,0.528000,1258,3489,0.017000000,6647.059,2764.706
0,368,529,0.529000,1258,3500,0.016000000,7062.500,2750.000
0,369,530,0.530000,1264,3501,0.014000000,6500.000,2857.143
0,370,531,0.531000,1268,3512,0.013000000,7000.000,3153.846
0,371,533,0.533000,1272,3523,0.013000000,6923.077,3076.923
0,372,534,0.534000,1276,3534,0.013000000,6923.077,2923.077
0,373,536,0.536000,1281,3546,0.013000000,7000.000,2846.154
0,374,538,0.538000,1286,3557,0.013000000,7000.000,3000.000
0,375,539,0.539000,1289,3568,0.013000000,6923.077,2769.231
0,376,541,0.541000,1294,3580,0.013000000,7000.000,2769.231
0,377,543,0.543000,1298,3591,0.014000000,6500.000,2857.143
0,378,544,0.544000,1298,3600,0.014000000,7071.429,2428.571
0,380,546,0.546000,1312,3614,0.015000000,6800.000,2933.333
0,381,548,0.548000,1314,3625,0.015000000,6800.000,2800.000
0,382,549,0.549000,1315,3636,0.015000000,6800.000,2600.000
0,383,551,0.551000,1320,3648,0.015000000,6800.000,2600.000
0,384,553,0.553000,1325,3659,0.015000000,6800.000,2600.000
0,385,554,0.554000,1330,3670,0.015000000,6800.000,2733.333
0,386,556,0.556000,1335,3682,0.015000000,6800.000,2733.333
0,387,557,0.557000,1341,3693,0.014000000,7285.714,3071.429
0,388,558,0.558000,1341,3700,0.014000000,7142.857,3071.429
0,389,559,0.559000,1346,3704,0.013000000,6923.077,2615.385
0,390,561,0.561000,1347,3716,0.013000000,7000.000,2538.462
0,391,562,0.562000,1350,3727,0.013000000,7000.000,2692.308
0,392,564,0.564000,1356,3738,0.013000000,6923.077,2769.231
0,393,566,0.566000,1363,3750,0.013000000,7000.000,2923.077
0,394,567,0.567000,1366,3761,0.013000000,7000.000,2769.231
0,395,569,0.569000,1370,3772,0.013000000,6923.077,2692.308
0,396,571,0.571000,1373,3784,0.014000000,6500.000,2285.714
0,397,572,0.572000,1380,3795,0.014000000,6785.714,2785.714
0,398,573,0.573000,1380,3800,0.014000000,6857.143,2428.571
0,399,574,0.574000,1387,3806,0.013000000,6923.077,3076.923
0,400,576,0.576000,1390,3818,0.014000000,6500.000,2857.143
0,401,577,0.577000,1393,3829,0.013000000,7000.000,2846.154
0,402,579,0.579000,1399,3840,0.013000000,6923.077,2769.231
0,403,580,0.580000,1406,3852,0.013000000,7000.000,3076.923
0,404,582,0.582000,1410,3863,0.013000000,7000.000,3076.923
0,405,584,0.584000,1413,3874,0.013000000,6923.077,3076.923
0,406,585,0.585000,1416,3886,0.013000000,7000.000,2769.231
0,409,589,0.589000,1428,3909,0.016000000,6812.500,3000.000
0,410,590,0.590000,1431,3920,0.016000000,7125.000,2750.000
0,411,592,0.592000,1433,3931,0.016000000,7062.500,2687.500
0,412,594,0.594000,1438,3942,0.017000000,6647.059,2647.059
0,413,595,0.595000,1443,3954,0.016000000,7125.000,2750.000
0,414,597,0.597000,1448,3965,0.017000000,6647.059,2470.588
0,415,599,0.599000,1450,3976,0.017000000,6647.059,2352.941
0,416,600,0.600000,1453,3988,0.016000000,7125.000,2500.000
0,418,602,0.602000,1459,4000,0.017000000,6705.882,2529.412
0,419,604,0.604000,1463,4011,0.015000000,6800.000,2333.333
0,420,605,0.605000,1466,4022,0.015000000,6800.000,2333.333
0,421,607,0.607000,1468,4033,0.015000000,6800.000,2333.333
0,422,608,0.608000,1474,4044,0.014000000,7285.714,2571.429
0,423,610,0.610000,1479,4056,0.015000000,6800.000,2400.000
0,424,612,0.612000,1482,4067,0.015000000,6800.000,2266.667
0,425,613,0.613000,1486,4078,0.014000000,7285.714,2571.429
0,426,615,0.615000,1491,4090,0.015000000,6800.000,2533.333
0,427,616,0.616000,1491,4100,0.014000000,7142.857,2285.714
0,428,617,0.617000,1499,4101,0.013000000,6923.077,2769.231
0,429,618,0.618000,1506,4112,0.013000000,6923.077,3076.923
0,430,620,0.620000,1511,4124,0.013000000,7000.000,3307.692
0,431,622,0.622000,1515,4135,0.014000000,6500.000,2928.571
0,432,623,0.623000,1519,4146,0.013000000,6923.077,3076.923
0,433,625,0.625000,1523,4157,0.013000000,6923.077,3153.846
0,434,626,0.626000,1531,4169,0.013000000,7000.000,3461.538
0,435,628,0.628000,1536,4180,0.013000000,6923.077,3461.538
0,436,630,0.630000,1543,4191,0.014000000,6500.000,3714.286
0,437,631,0.631000,1543,4200,0.014000000,7071.429,3142.857
0,439,633,0.633000,1553,4214,0.015000000,6800.000,3133.333
0,440,635,0.635000,1554,4225,0.015000000,6733.333,2866.667
0,441,636,0.636000,1558,4237,0.014000000,7285.714,3071.429
0,442,638,0.638000,1564,4248,0.015000000,6800.000,3000.000
0,443,640,0.640000,1570,4259,0.015000000,6800.000,3133.333
0,444,641,0.641000,1572,4271,0.015000000,6800.000,2733.333
0,445,643,0.643000,1574,4282,0.015000000,6800.000,2533.333
0,446,645,0.645000,1578,4293,0.015000000,6800.000,2333.333
0,448,646,0.646000,1583,4305,0.015000000,7000.000,2666.667
0,449,648,0.648000,1586,4316,0.015000000,6800.000,2200.000
0,450,649,0.649000,1588,4327,0.014000000,7285.714,2428.571
0,451,651,0.651000,1593,4339,0.015000000,6800.000,2333.333
0,452,653,0.653000,1597,4350,0.015000000,6800.000,2200.000
0,453,654,0.654000,1601,4361,0.014000000,7285.714,2214.286
0,454,656,0.656000,1603,4373,0.015000000,6800.000,2066.667
0,455,658,0.658000,1608,4384,0.015000000,6800.000,2266.667
0,458,661,0.661000,1616,4407,0.016000000,7125.000,2375.000
0,459,663,0.663000,1619,4418,0.017000000,6647.059,2117.647
0,460,664,0.664000,1624,4429,0.016000000,7062.500,2375.000
0,461,666,0.666000,1630,4441,0.017000000,6705.882,2470.588
0,462,668,0.668000,1634,4452,0.017000000,6647.059,2411.765
0,463,669,0.669000,1639,4463,0.016000000,7062.500,2625.000
0,464,671,0.671000,1644,4475,0.017000000,6705.882,2529.412
0,465,672,0.672000,1649,4486,0.016000000,7062.500,2875.000
0,468,676,0.676000,1659,4509,0.018000000,6944.444,2833.333
0,469,677,0.677000,1663,4520,0.016000000,7062.500,2937.500
0,470,679,0.679000,1668,4531,0.016000000,7062.500,3062.500
0,471,681,0.681000,1673,4543,0.017000000,6705.882,2882.353
0,472,682,0.682000,1678,4554,0.016000000,7062.500,3000.000
0,473,684,0.684000,1682,4565,0.016000000,7062.500,3000.000
0,474,686,0.686000,1686,4577,0.017000000,6705.882,2764.706
0,475,687,0.687000,1691,4588,0.016000000,7062.500,2937.500
0,477,689,0.689000,1695,4600,0.017000000,6705.882,2705.882
0,478,691,0.691000,1700,4611,0.015000000,6800.000,2733.333
0,479,692,0.692000,1704,4622,0.015000000,6800.000,2733.333
0,480,694,0.694000,1711,4633,0.015000000,6800.000,2866.667
0,481,695,0.695000,1715,4645,0.014000000,7285.714,3000.000
0,482,697,0.697000,1717,4656,0.015000000,6800.000,2600.000
0,483,699,0.699000,1720,4667,0.015000000,6800.000,2533.333
0,484,700,0.700000,1725,4679,0.014000000,7285.714,2785.714
0,485,702,0.702000,1729,4690,0.015000000,6800.000,2533.333
