axis,id,time_ms,time_s,encoder,pulses,delta_t_s,vel_cmd_sps,vel_enc_sps
0,90,127,0.127000,18231,717,0.013000000,6846.154,172230.769
0,91,128,0.128000,18456,728,0.013000000,6846.154,167153.846
0,92,130,0.130000,18738,739,0.013000000,6846.154,165153.846
0,93,131,0.131000,19065,750,0.013000000,6846.154,168615.385
0,94,133,0.133000,19366,762,0.013000000,6923.077,172538.462
0,95,135,0.135000,19603,773,0.013000000,6923.077,171076.923
0,96,136,0.136000,19823,784,0.013000000,6923.077,166076.923
0,97,138,0.138000,20101,795,0.014000000,6785.714,174071.429
0,98,139,0.139000,20101,800,0.014000000,6714.286,149642.857
0,99,140,0.140000,20460,807,0.013000000,6923.077,171461.538
0,100,141,0.141000,20715,818,0.013000000,6923.077,173769.231
0,101,143,0.143000,20928,829,0.013000000,6923.077,168461.538
0,102,144,0.144000,21184,840,0.013000000,6923.077,163000.000
0,103,146,0.146000,21501,852,0.013000000,6923.077,164230.769
0,104,148,0.148000,21812,863,0.013000000,6923.077,169923.077
0,105,149,0.149000,22061,874,0.013000000,6923.077,172153.846
0,106,151,0.151000,22278,886,0.013000000,7000.000,167461.538
0,109,154,0.154000,22886,909,0.015000000,7266.667,185666.667
0,110,156,0.156000,23145,920,0.016000000,7062.500,167812.500
0,111,158,0.158000,23378,931,0.017000000,6647.059,156647.059
0,112,159,0.159000,23643,942,0.016000000,7062.500,169687.500
0,113,161,0.161000,23945,954,0.017000000,6705.882,162411.765
0,114,163,0.163000,24247,965,0.017000000,6647.059,161529.412
0,115,164,0.164000,24503,976,0.016000000,7062.500,168187.500
0,116,166,0.166000,24742,988,0.017000000,6705.882,157705.882
0,118,168,0.168000,25013,1000,0.017000000,6705.882,160882.353
0,119,169,0.169000,25338,1010,0.015000000,6733.333,163466.667
0,120,171,0.171000,25582,1022,0.015000000,6800.000,162466.667
0,121,172,0.172000,25845,1033,0.014000000,7285.714,176214.286
0,122,174,0.174000,26153,1045,0.015000000,6866.667,167333.333
0,123,176,0.176000,26472,1056,0.015000000,6800.000,168466.667
0,124,177,0.177000,26748,1068,0.014000000,7357.143,178642.857
0,125,179,0.179000,26991,1079,0.015000000,6866.667,165866.667
0,126,181,0.181000,27258,1091,0.015000000,6866.667,167733.333
0,127,182,0.182000,27258,1100,0.014000000,7142.857,160357.143
0,129,184,0.184000,27858,1114,0.015000000,6933.333,168000.000
0,130,186,0.186000,28082,1125,0.015000000,6866.667,166666.667
0,131,187,0.187000,28357,1137,0.015000000,6933.333,167466.667
0,132,189,0.189000,28668,1148,0.015000000,6866.667,167666.667
0,133,191,0.191000,28981,1160,0.015000000,6933.333,167266.667
0,134,192,0.192000,29230,1171,0.015000000,6866.667,165466.667
0,135,194,0.194000,29456,1183,0.015000000,6933.333,164333.333
0,136,196,0.196000,29743,1194,0.015000000,6866.667,165666.667
0,137,197,0.197000,29743,1200,0.015000000,6666.667,165666.667
0,139,199,0.199000,30332,1217,0.015000000,6866.667,164933.333
0,140,201,0.201000,30534,1229,0.015000000,6933.333,163466.667
0,141,202,0.202000,30835,1240,0.015000000,6866.667,165200.000
0,142,204,0.204000,31188,1252,0.015000000,6933.333,168000.000
0,143,206,0.206000,31498,1263,0.015000000,6866.667,167800.000
0,144,207,0.207000,31725,1274,0.015000000,6866.667,166333.333
0,145,209,0.209000,31944,1286,0.015000000,6866.667,165866.667
0,148,212,0.212000,32660,1309,0.016000000,7187.500,182312.500
0,149,214,0.214000,32981,1321,0.017000000,7117.647,190470.588
0,150,216,0.216000,33207,1332,0.017000000,6764.706,169117.647
0,151,217,0.217000,33428,1343,0.016000000,7125.000,180875.000
0,152,219,0.219000,33696,1355,0.017000000,6764.706,168294.118
0,153,221,0.221000,34068,1366,0.017000000,6705.882,169411.765
0,154,222,0.222000,34361,1378,0.016000000,7187.500,178937.500
0,155,224,0.224000,34613,1389,0.017000000,6764.706,169882.353
0,156,226,0.226000,34613,1400,0.017000000,6705.882,157000.000
0,158,227,0.227000,35138,1413,0.015000000,6933.333,165200.000
0,159,229,0.229000,35435,1424,0.015000000,6866.667,163600.000
0,160,231,0.231000,35716,1435,0.015000000,6866.667,167266.667
0,161,232,0.232000,35986,1447,0.015000000,6933.333,170533.333
0,162,234,0.234000,36316,1458,0.015000000,6866.667,174666.667
0,163,236,0.236000,36656,1470,0.015000000,6933.333,172533.333
0,164,237,0.237000,36950,1481,0.015000000,6866.667,172600.000
0,165,239,0.239000,37206,1493,0.015000000,6933.333,172866.667
0,166,240,0.240000,37206,1500,0.014000000,7142.857,185214.286
0,167,241,0.241000,37527,1504,0.014000000,6500.000,170642.857
0,168,242,0.242000,37814,1516,0.013000000,7076.923,183000.000
0,169,244,0.244000,38087,1527,0.013000000,7076.923,182384.615
0,170,246,0.246000,38357,1539,0.014000000,6571.429,169357.143
0,171,247,0.247000,38648,1550,0.013000000,7076.923,179384.615
0,172,249,0.249000,38956,1562,0.013000000,7076.923,176923.077
0,173,251,0.251000,39267,1573,0.014000000,6571.429,165500.000
0,174,252,0.252000,39576,1584,0.013000000,7000.000,182307.692
0,177,256,0.256000,40182,1608,0.016000000,6750.000,186000.000
0,178,257,0.257000,40455,1619,0.016000000,7187.500,183000.000
0,179,259,0.259000,40697,1631,0.017000000,6764.706,169588.235
0,180,261,0.261000,40962,1642,0.017000000,6764.706,169117.647
0,181,262,0.262000,41235,1653,0.016000000,7125.000,179875.000
0,182,264,0.264000,41586,1665,0.017000000,6764.706,172823.529
0,183,266,0.266000,41930,1676,0.017000000,6705.882,174941.176
0,184,267,0.267000,42222,1688,0.016000000,7187.500,184687.500
0,186,269,0.269000,42493,1700,0.017000000,6823.529,171588.235
0,187,271,0.271000,42812,1711,0.015000000,6866.667,175333.333
0,188,272,0.272000,43091,1722,0.015000000,6866.667,175733.333
0,189,274,0.274000,43368,1734,0.015000000,6866.667,178066.667
0,190,276,0.276000,43644,1745,0.015000000,6866.667,178800.000
0,191,277,0.277000,43928,1757,0.015000000,6933.333,179533.333
0,192,279,0.279000,44238,1768,0.015000000,6866.667,176800.000
0,193,281,0.281000,44547,1780,0.015000000,6933.333,174466.667
0,194,282,0.282000,44821,1791,0.015000000,6866.667,173266.667
0,195,284,0.284000,44821,1800,0.015000000,6666.667,155200.000
0,197,286,0.286000,45422,1814,0.015000000,6866.667,174000.000
0,198,287,0.287000,45700,1826,0.015000000,6933.333,173933.333
0,199,289,0.289000,45974,1837,0.015000000,6866.667,173733.333
0,200,291,0.291000,46258,1849,0.015000000,6933.333,174266.667
0,201,292,0.292000,46573,1860,0.015000000,6866.667,176333.333
0,202,294,0.294000,46916,1872,0.015000000,6933.333,178533.333
0,203,296,0.296000,47251,1883,0.015000000,6866.667,180266.667
0,204,297,0.297000,47528,1894,0.015000000,6866.667,180466.667
0,205,298,0.298000,47528,1900,0.014000000,7142.857,193357.143
0,206,299,0.299000,47843,1906,0.013000000,7076.923,186230.769
0,207,301,0.301000,48116,1917,0.014000000,6500.000,172571.429
0,208,302,0.302000,48380,1929,0.013000000,7076.923,185076.923
0,209,304,0.304000,48644,1940,0.013000000,7000.000,183538.462
0,210,306,0.306000,48952,1952,0.014000000,6571.429,169928.571
0,211,307,0.307000,49302,1963,0.013000000,7000.000,183538.462
0,212,309,0.309000,49650,1975,0.013000000,7076.923,184538.462
0,213,311,0.311000,49885,1986,0.014000000,6571.429,168357.143
0,216,314,0.314000,50555,2009,0.016000000,6812.500,189187.500
0,217,316,0.316000,50817,2021,0.017000000,6764.706,174941.176
0,218,317,0.317000,51040,2032,0.016000000,7187.500,182750.000
0,219,319,0.319000,51346,2044,0.017000000,6764.706,174470.588
0,220,321,0.321000,51694,2055,0.017000000,6764.706,179411.765
0,221,322,0.322000,52011,2067,0.016000000,7187.500,191187.500
0,222,324,0.324000,52257,2078,0.017000000,6764.706,173823.529
0,223,326,0.326000,52511,2089,0.017000000,6705.882,168294.118
0,224,327,0.327000,52511,2100,0.016000000,7125.000,164125.000
0,226,329,0.329000,53194,2113,0.015000000,6933.333,175933.333
0,227,331,0.331000,53433,2124,0.015000000,6866.667,174400.000
0,228,332,0.332000,53686,2136,0.015000000,6933.333,176400.000
0,229,334,0.334000,53998,2147,0.015000000,6866.667,176800.000
0,230,336,0.336000,54341,2159,0.015000000,6933.333,176466.667
0,231,337,0.337000,54639,2170,0.015000000,6866.667,175200.000
0,232,339,0.339000,54880,2181,0.015000000,6866.667,174866.667
0,233,341,0.341000,55138,2193,0.015000000,6933.333,175133.333
0,234,342,0.342000,55138,2200,0.015000000,6666.667,175133.333
0,236,344,0.344000,55778,2216,0.015000000,6866.667,172266.667
0,237,346,0.346000,56023,2227,0.015000000,6866.667,172666.667
0,238,347,0.347000,56294,2239,0.015000000,6866.667,173866.667
0,239,349,0.349000,56606,2250,0.015000000,6866.667,173866.667
0,240,351,0.351000,56922,2262,0.015000000,6866.667,172066.667
0,241,352,0.352000,57191,2273,0.015000000,6866.667,170133.333
0,242,354,0.354000,57437,2285,0.015000000,6933.333,170466.667
0,245,357,0.357000,58066,2308,0.016000000,7187.500,183000.000
0,246,359,0.359000,58316,2319,0.017000000,7000.000,186941.176
0,247,361,0.361000,58561,2331,0.017000000,6764.706,163705.882
0,248,362,0.362000,58848,2342,0.016000000,7187.500,176562.500
0,249,364,0.364000,59170,2354,0.017000000,6764.706,169176.471
0,250,366,0.366000,59459,2365,0.017000000,6764.706,167823.529
0,251,367,0.367000,59704,2377,0.016000000,7187.500,173875.000
0,252,369,0.369000,59955,2388,0.017000000,6764.706,162588.235
0,254,371,0.371000,60248,2400,0.017000000,6764.706,165352.941
0,255,372,0.372000,60584,2411,0.015000000,6866.667,167866.667
0,256,374,0.374000,60816,2423,0.015000000,6933.333,166666.667
0,257,376,0.376000,61065,2434,0.015000000,6866.667,166933.333
0,258,377,0.377000,61360,2446,0.015000000,6933.333,167466.667
0,259,379,0.379000,61679,2457,0.015000000,6866.667,167266.667
0,260,381,0.381000,61949,2469,0.015000000,6933.333,166000.000
0,261,382,0.382000,62179,2480,0.015000000,6866.667,165000.000
0,262,384,0.384000,62437,2491,0.015000000,6866.667,165466.667
0,263,385,0.385000,62437,2500,0.014000000,7142.857,156357.143
0,264,386,0.386000,62792,2503,0.014000000,6571.429,157714.286
0,265,387,0.387000,63063,2515,0.013000000,7076.923,172846.154
0,266,389,0.389000,63292,2526,0.013000000,7076.923,171307.692
0,267,391,0.391000,63552,2538,0.014000000,6571.429,156571.429
0,268,392,0.392000,63870,2549,0.013000000,7076.923,168538.462
0,269,394,0.394000,64186,2561,0.013000000,7076.923,172076.923
0,270,396,0.396000,64446,2572,0.014000000,6571.429,161928.571
0,271,397,0.397000,64675,2583,0.013000000,7076.923,172153.846
0,272,399,0.399000,64946,2595,0.014000000,6785.714,179214.286
0,273,400,0.400000,64946,2600,0.014000000,6928.571,153857.143
0,274,401,0.401000,65303,2606,0.014000000,6500.000,160000.000
0,275,402,0.402000,65559,2618,0.013000000,7076.923,174384.615
0,276,404,0.404000,65786,2629,0.013000000,7000.000,171846.154
0,277,406,0.406000,66063,2641,0.014000000,6571.429,156642.857
0,278,407,0.407000,66388,2652,0.013000000,7000.000,169384.615
0,279,409,0.409000,66690,2664,0.013000000,7076.923,172615.385
0,280,411,0.411000,66942,2675,0.014000000,6571.429,161928.571
0,281,412,0.412000,67179,2687,0.013000000,7076.923,171769.231
0,284,416,0.416000,67805,2710,0.016000000,6875.000,178687.500
0,285,417,0.417000,68041,2721,0.016000000,7187.500,171125.000
0,286,419,0.419000,68280,2733,0.017000000,6764.706,160058.824
0,287,421,0.421000,68571,2744,0.017000000,6764.706,163823.529
0,288,422,0.422000,68892,2756,0.016000000,7187.500,176812.500
0,289,424,0.424000,69177,2767,0.017000000,6764.706,164058.824
0,290,426,0.426000,69407,2778,0.017000000,6705.882,159823.529
0,291,427,0.427000,69661,2790,0.016000000,7187.500,169937.500
0,292,429,0.429000,69661,2800,0.017000000,6647.059,146000.000
0,294,431,0.431000,70288,2813,0.015000000,6866.667,165533.333
0,295,432,0.432000,70510,2825,0.015000000,6933.333,164600.000
0,296,434,0.434000,70771,2836,0.015000000,6866.667,166066.667
0,297,436,0.436000,71089,2848,0.015000000,6933.333,167866.667
0,298,437,0.437000,71412,2859,0.015000000,6866.667,168000.000
0,299,439,0.439000,71682,2870,0.015000000,6866.667,167000.000
0,300,441,0.441000,71911,2882,0.015000000,6933.333,166933.333
0,301,442,0.442000,72185,2893,0.015000000,6866.667,168266.667
0,302,443,0.443000,72185,2900,0.014000000,7142.857,180285.714
0,303,444,0.444000,72560,2905,0.013000000,7076.923,174769.231
0,304,446,0.446000,72856,2917,0.014000000,6571.429,167571.429
0,305,447,0.447000,73078,2928,0.013000000,7076.923,177461.538
0,306,449,0.449000,73299,2939,0.013000000,7000.000,170000.000
0,307,451,0.451000,73596,2951,0.014000000,6571.429,156000.000
0,308,452,0.452000,73968,2962,0.013000000,7076.923,175846.154
0,309,454,0.454000,74267,2974,0.013000000,7076.923,181230.769
0,310,455,0.455000,74503,2985,0.013000000,7076.923,178307.692
0,313,459,0.459000,75042,3008,0.016000000,6750.000,178562.500
0,314,460,0.460000,75345,3020,0.016000000,7187.500,174062.500
0,315,462,0.462000,75629,3031,0.016000000,7125.000,173312.500
0,316,464,0.464000,75899,3043,0.017000000,6764.706,165941.176
0,317,465,0.465000,76188,3054,0.016000000,7187.500,180562.500
0,318,467,0.467000,76530,3065,0.016000000,7125.000,183375.000
0,319,469,0.469000,76854,3076,0.017000000,6705.882,169764.706
0,320,470,0.470000,77072,3087,0.016000000,7062.500,175312.500
0,323,474,0.474000,77672,3108,0.019000000,6473.684,166789.474
0,324,475,0.475000,77909,3118,0.016000000,6875.000,179187.500
0,325,477,0.477000,78104,3127,0.017000000,6294.118,162294.118
0,326,479,0.479000,78313,3136,0.017000000,6176.471,157882.353
0,327,480,0.480000,78548,3146,0.016000000,6437.500,165562.500
0,328,482,0.482000,78819,3154,0.017000000,5882.353,154764.706
0,329,483,0.483000,79073,3163,0.016000000,6125.000,158937.500
0,330,485,0.485000,79222,3171,0.016000000,5937.500,148000.000
0,331,487,0.487000,79414,3179,0.017000000,5411.765,137764.706
0,332,488,0.488000,79654,3187,0.014000000,5642.857,141571.429
0,333,490,0.490000,79888,3194,0.015000000,5066.667,131933.333
0,334,491,0.491000,79888,3200,0.014000000,5214.286,127428.571
0,336,493,0.493000,80214,3208,0.014000000,5142.857,135785.714
