axis,id,time_ms,time_s,encoder,pulses,delta_t_s,vel_cmd_sps,vel_enc_sps
1,51,71,0.071000,23,331,0.016000000,6875.000,500.000
1,52,72,0.072000,23,342,0.016000000,6875.000,500.000
1,53,74,0.074000,23,353,0.016000000,6875.000,375.000
1,54,76,0.076000,24,364,0.016000000,6875.000,437.500
1,55,77,0.077000,25,375,0.016000000,6875.000,437.500
1,56,79,0.079000,25,386,0.016000000,6875.000,375.000
1,59,82,0.082000,26,408,0.018000000,6722.222,388.889
1,60,84,0.084000,27,419,0.016000000,6875.000,375.000
1,61,85,0.085000,27,430,0.016000000,6875.000,375.000
1,62,87,0.087000,27,441,0.016000000,6875.000,250.000
1,63,88,0.088000,28,452,0.016000000,6875.000,312.500
1,64,90,0.090000,29,463,0.016000000,6875.000,375.000
1,65,92,0.092000,29,474,0.016000000,6875.000,312.500
1,66,93,0.093000,29,485,0.016000000,6875.000,250.000
1,67,95,0.095000,30,496,0.016000000,6875.000,312.500
1,69,96,0.096000,31,507,0.014000000,7071.429,357.143
1,70,98,0.098000,31,518,0.014000000,7071.429,285.714
1,71,100,0.100000,31,529,0.015000000,6600.000,266.667
1,72,101,0.101000,32,540,0.014000000,7071.429,357.143
1,73,103,0.103000,33,551,0.015000000,6600.000,333.333
1,74,104,0.104000,33,562,0.014000000,7071.429,285.714
1,75,106,0.106000,33,573,0.014000000,7071.429,285.714
1,76,108,0.108000,34,585,0.015000000,6666.667,333.333
1,79,111,0.111000,35,607,0.016000000,6937.500,312.500
1,80,112,0.112000,36,618,0.016000000,6937.500,312.500
1,81,114,0.114000,37,629,0.016000000,6937.500,375.000
1,82,116,0.116000,37,641,0.016000000,7000.000,375.000
1,83,117,0.117000,37,652,0.016000000,7000.000,312.500
1,84,119,0.119000,38,663,0.016000000,7000.000,312.500
1,85,121,0.121000,39,674,0.017000000,6588.235,352.941
1,86,122,0.122000,39,685,0.016000000,7000.000,375.000
1,89,125,0.125000,41,708,0.017000000,7235.294,411.765
1,90,127,0.127000,41,719,0.016000000,7000.000,375.000
1,91,129,0.129000,41,730,0.017000000,6588.235,294.118
1,92,130,0.130000,42,741,0.016000000,7000.000,312.500
1,93,132,0.132000,42,752,0.016000000,6937.500,312.500
1,94,134,0.134000,43,764,0.017000000,6588.235,352.941
1,95,135,0.135000,43,775,0.016000000,7000.000,312.500
1,96,137,0.137000,43,786,0.016000000,7000.000,250.000
1,99,140,0.140000,44,808,0.018000000,6833.333,277.778
1,100,142,0.142000,45,820,0.017000000,6588.235,235.294
1,101,143,0.143000,45,831,0.016000000,7000.000,250.000
1,102,145,0.145000,45,842,0.016000000,7000.000,250.000
1,103,147,0.147000,45,853,0.017000000,6588.235,176.471
1,104,148,0.148000,46,865,0.016000000,7062.500,250.000
1,105,150,0.150000,47,876,0.016000000,7000.000,250.000
1,106,152,0.152000,47,887,0.017000000,6588.235,235.294
1,109,155,0.155000,48,910,0.018000000,6888.889,277.778
1,110,156,0.156000,49,921,0.016000000,7062.500,312.500
1,111,158,0.158000,49,933,0.016000000,7062.500,250.000
1,112,160,0.160000,50,944,0.017000000,6647.059,294.118
1,113,161,0.161000,51,955,0.016000000,7062.500,375.000
1,114,163,0.163000,51,967,0.016000000,7125.000,375.000
1,115,165,0.165000,51,978,0.017000000,6647.059,294.118
1,116,166,0.166000,53,989,0.016000000,7062.500,375.000
1,117,168,0.168000,53,1000,0.016000000,7062.500,375.000
1,119,170,0.170000,53,1012,0.015000000,6800.000,333.333
1,120,171,0.171000,55,1024,0.015000000,6866.667,400.000
1,121,173,0.173000,55,1035,0.015000000,6800.000,400.000
1,122,175,0.175000,57,1047,0.015000000,6866.667,466.667
1,123,176,0.176000,57,1058,0.015000000,6866.667,400.000
1,124,178,0.178000,57,1070,0.015000000,6866.667,400.000
1,125,180,0.180000,58,1081,0.015000000,6866.667,466.667
1,126,181,0.181000,59,1093,0.015000000,6933.333,400.000
1,127,182,0.182000,59,1100,0.014000000,7142.857,428.571
1,128,183,0.183000,59,1104,0.013000000,7076.923,461.538
1,129,185,0.185000,59,1116,0.014000000,6571.429,285.714
1,130,186,0.186000,60,1127,0.013000000,7076.923,384.615
1,131,188,0.188000,61,1139,0.013000000,7076.923,307.692
1,132,190,0.190000,61,1150,0.014000000,6571.429,285.714
1,133,191,0.191000,61,1162,0.013000000,7076.923,307.692
1,134,193,0.193000,61,1173,0.013000000,7076.923,230.769
1,135,195,0.195000,63,1185,0.014000000,6571.429,285.714
1,138,198,0.198000,63,1208,0.016000000,6750.000,250.000
1,139,200,0.200000,64,1219,0.017000000,6764.706,294.118
1,140,201,0.201000,65,1231,0.016000000,7187.500,375.000
1,141,203,0.203000,65,1242,0.017000000,6764.706,294.118
1,142,205,0.205000,65,1254,0.017000000,6764.706,235.294
1,143,206,0.206000,67,1265,0.016000000,7187.500,375.000
1,144,208,0.208000,67,1277,0.017000000,6764.706,352.941
1,145,210,0.210000,68,1288,0.017000000,6764.706,411.765
1,146,211,0.211000,68,1300,0.016000000,7187.500,312.500
1,148,213,0.213000,69,1311,0.015000000,6866.667,400.000
1,149,215,0.215000,69,1323,0.015000000,6933.333,333.333
1,150,216,0.216000,71,1334,0.015000000,6866.667,400.000
1,151,218,0.218000,71,1346,0.015000000,6933.333,400.000
1,152,220,0.220000,73,1357,0.015000000,6866.667,533.333
1,153,221,0.221000,73,1369,0.015000000,6933.333,400.000
1,154,223,0.223000,73,1380,0.015000000,6866.667,400.000
1,155,225,0.225000,74,1392,0.015000000,6933.333,400.000
1,156,226,0.226000,74,1400,0.015000000,6666.667,400.000
1,158,228,0.228000,75,1415,0.015000000,6933.333,400.000
1,159,230,0.230000,75,1426,0.015000000,6866.667,400.000
1,160,231,0.231000,77,1438,0.015000000,6933.333,400.000
1,161,233,0.233000,77,1449,0.015000000,6866.667,400.000
1,162,235,0.235000,77,1461,0.015000000,6933.333,266.667
1,163,236,0.236000,78,1472,0.015000000,6866.667,333.333
1,164,238,0.238000,79,1484,0.015000000,6933.333,400.000
1,165,240,0.240000,79,1495,0.015000000,6866.667,333.333
1,167,241,0.241000,79,1507,0.015000000,7133.333,333.333
1,168,243,0.243000,79,1518,0.015000000,6866.667,266.667
1,169,245,0.245000,81,1530,0.015000000,6933.333,400.000
1,170,246,0.246000,81,1541,0.015000000,6866.667,266.667
1,171,248,0.248000,81,1553,0.015000000,6933.333,266.667
1,172,250,0.250000,82,1564,0.015000000,6866.667,333.333
1,173,251,0.251000,83,1576,0.015000000,6933.333,333.333
1,174,253,0.253000,83,1587,0.015000000,6866.667,266.667
1,177,256,0.256000,84,1610,0.016000000,7187.500,312.500
1,178,258,0.258000,85,1622,0.017000000,6764.706,352.941
1,179,260,0.260000,85,1633,0.017000000,6764.706,352.941
1,180,261,0.261000,86,1645,0.016000000,7187.500,312.500
1,181,263,0.263000,87,1656,0.017000000,6764.706,352.941
1,182,265,0.265000,87,1668,0.017000000,6764.706,352.941
1,183,266,0.266000,87,1679,0.016000000,7187.500,312.500
1,184,268,0.268000,89,1691,0.017000000,6764.706,352.941
1,185,269,0.269000,89,1700,0.016000000,7062.500,375.000
1,186,270,0.270000,89,1702,0.014000000,6571.429,357.143
1,187,271,0.271000,89,1714,0.013000000,7076.923,307.692
1,188,273,0.273000,90,1725,0.013000000,7076.923,384.615
1,189,275,0.275000,91,1737,0.014000000,6571.429,357.143
1,190,276,0.276000,91,1748,0.013000000,7076.923,307.692
1,191,278,0.278000,91,1760,0.013000000,7076.923,307.692
1,192,280,0.280000,92,1771,0.014000000,6571.429,357.143
1,193,281,0.281000,93,1783,0.013000000,7076.923,307.692
1,194,283,0.283000,93,1794,0.014000000,6714.286,285.714
1,195,284,0.284000,93,1800,0.014000000,7000.000,285.714
1,196,285,0.285000,93,1806,0.014000000,6571.429,285.714
1,197,286,0.286000,93,1817,0.013000000,7076.923,230.769
1,198,288,0.288000,94,1829,0.013000000,7076.923,230.769
1,199,290,0.290000,95,1840,0.014000000,6571.429,285.714
1,200,291,0.291000,95,1852,0.013000000,7076.923,307.692
1,201,293,0.293000,95,1863,0.013000000,7076.923,230.769
1,202,295,0.295000,95,1875,0.014000000,6571.429,142.857
1,203,296,0.296000,96,1886,0.013000000,7076.923,230.769
1,206,300,0.300000,97,1909,0.016000000,6812.500,250.000
1,207,301,0.301000,97,1921,0.016000000,7187.500,250.000
1,208,303,0.303000,98,1932,0.017000000,6764.706,294.118
1,209,305,0.305000,99,1944,0.017000000,6764.706,294.118
1,210,306,0.306000,99,1955,0.016000000,7187.500,250.000
1,211,308,0.308000,100,1967,0.017000000,6764.706,294.118
1,212,310,0.310000,101,1979,0.017000000,6823.529,352.941
1,213,311,0.311000,101,1990,0.016000000,7187.500,375.000
1,214,313,0.313000,101,2000,0.017000000,6705.882,294.118
1,216,315,0.315000,103,2013,0.015000000,6933.333,400.000
1,217,316,0.316000,103,2025,0.015000000,6933.333,400.000
1,218,318,0.318000,103,2037,0.015000000,7000.000,333.333
1,219,320,0.320000,105,2048,0.015000000,6933.333,400.000
1,220,322,0.322000,106,2060,0.016000000,6562.500,437.500
1,221,323,0.323000,107,2071,0.015000000,6933.333,466.667
1,222,325,0.325000,107,2083,0.015000000,6933.333,400.000
1,223,327,0.327000,107,2095,0.016000000,6562.500,375.000
1,225,328,0.328000,108,2107,0.015000000,7133.333,466.667
1,226,330,0.330000,109,2119,0.015000000,7066.667,400.000
1,227,332,0.332000,109,2130,0.016000000,6562.500,375.000
1,228,333,0.333000,109,2142,0.015000000,7000.000,400.000
1,229,335,0.335000,110,2153,0.015000000,7000.000,333.333
1,230,337,0.337000,111,2165,0.015000000,7000.000,333.333
1,231,338,0.338000,111,2177,0.015000000,7066.667,266.667
1,232,340,0.340000,111,2188,0.015000000,7000.000,266.667
1,233,342,0.342000,111,2200,0.015000000,7000.000,266.667
1,235,344,0.344000,113,2212,0.016000000,6562.500,312.500
1,236,345,0.345000,113,2223,0.015000000,6933.333,266.667
1,237,347,0.347000,113,2235,0.015000000,7000.000,266.667
1,238,349,0.349000,114,2246,0.016000000,6500.000,312.500
1,239,350,0.350000,115,2258,0.015000000,7000.000,333.333
1,240,352,0.352000,115,2270,0.015000000,7000.000,266.667
1,241,354,0.354000,116,2282,0.016000000,6562.500,312.500
1,242,355,0.355000,117,2293,0.015000000,7000.000,400.000
1,243,356,0.356000,117,2300,0.014000000,7142.857,428.571
1,244,357,0.357000,117,2305,0.013000000,7153.846,307.692
1,245,359,0.359000,118,2317,0.014000000,6714.286,357.143
1,246,360,0.360000,119,2328,0.013000000,7153.846,461.538
1,247,362,0.362000,119,2340,0.013000000,7230.769,384.615
1,248,364,0.364000,120,2351,0.014000000,6642.857,357.143
1,249,366,0.366000,121,2363,0.014000000,6642.857,428.571
1,250,367,0.367000,122,2375,0.013000000,7153.846,461.538
1,251,369,0.369000,123,2386,0.014000000,6642.857,428.571
1,254,372,0.372000,124,2410,0.016000000,6875.000,437.500
1,255,374,0.374000,125,2422,0.017000000,6882.353,470.588
1,256,376,0.376000,125,2433,0.017000000,6823.529,411.765
1,257,377,0.377000,125,2445,0.017000000,6882.353,352.941
1,258,379,0.379000,126,2457,0.017000000,6882.353,411.765
1,259,381,0.381000,127,2468,0.017000000,6882.353,411.765
1,260,382,0.382000,127,2480,0.016000000,7312.500,375.000
1,261,384,0.384000,127,2491,0.017000000,6823.529,294.118
1,262,385,0.385000,127,2500,0.016000000,7125.000,250.000
1,263,386,0.386000,128,2503,0.014000000,6642.857,285.714
1,264,388,0.388000,129,2515,0.014000000,6642.857,285.714
1,265,389,0.389000,129,2526,0.013000000,7153.846,307.692
1,266,391,0.391000,129,2538,0.014000000,6642.857,285.714
1,267,393,0.393000,130,2550,0.014000000,6642.857,285.714
1,268,394,0.394000,131,2561,0.013000000,7153.846,307.692
1,269,396,0.396000,131,2573,0.014000000,6642.857,285.714
1,270,398,0.398000,132,2585,0.014000000,6714.286,357.143
1,273,401,0.401000,133,2608,0.016000000,6750.000,375.000
1,274,403,0.403000,134,2620,0.017000000,6882.353,352.941
1,275,404,0.404000,134,2631,0.016000000,7250.000,312.500
1,276,406,0.406000,135,2643,0.017000000,6882.353,352.941
1,277,408,0.408000,135,2655,0.017000000,6882.353,352.941
1,278,409,0.409000,136,2666,0.016000000,7250.000,375.000
1,279,411,0.411000,137,2678,0.017000000,6882.353,352.941
1,280,413,0.413000,137,2689,0.017000000,6823.529,352.941
1,281,414,0.414000,137,2700,0.016000000,7187.500,312.500
1,282,415,0.415000,138,2701,0.014000000,6642.857,357.143
1,283,416,0.416000,139,2713,0.013000000,7153.846,384.615
1,284,418,0.418000,139,2725,0.014000000,6714.286,357.143
1,285,420,0.420000,140,2736,0.014000000,6642.857,357.143
1,286,421,0.421000,140,2748,0.013000000,7153.846,384.615
1,287,423,0.423000,141,2759,0.014000000,6642.857,357.143
1,288,425,0.425000,141,2771,0.014000000,6642.857,285.714
1,289,426,0.426000,142,2783,0.013000000,7230.769,384.615
1,290,428,0.428000,142,2794,0.014000000,6714.286,357.143
1,291,429,0.429000,142,2800,0.014000000,7071.429,285.714
1,292,430,0.430000,143,2806,0.014000000,6642.857,285.714
1,293,431,0.431000,143,2818,0.013000000,7153.846,307.692
1,294,433,0.433000,143,2829,0.013000000,7153.846,230.769
1,295,435,0.435000,144,2841,0.014000000,6642.857,285.714
1,296,437,0.437000,144,2853,0.014000000,6714.286,214.286
1,297,438,0.438000,145,2865,0.013000000,7230.769,307.692
1,298,440,0.440000,145,2876,0.014000000,6642.857,214.286
1,299,442,0.442000,145,2888,0.014000000,6714.286,214.286
1,301,443,0.443000,145,2900,0.014000000,7142.857,214.286
1,302,445,0.445000,146,2911,0.015000000,7000.000,200.000
1,303,447,0.447000,147,2923,0.016000000,6562.500,250.000
1,304,448,0.448000,147,2934,0.015000000,7000.000,266.667
1,305,450,0.450000,147,2946,0.015000000,7000.000,200.000
1,306,452,0.452000,148,2958,0.015000000,7000.000,266.667
1,307,453,0.453000,149,2969,0.015000000,6933.333,266.667
1,308,455,0.455000,149,2981,0.015000000,7000.000,266.667
1,309,457,0.457000,151,2993,0.015000000,7000.000,400.000
1,310,458,0.458000,151,3000,0.015000000,6666.667,400.000
1,312,460,0.460000,151,3016,0.015000000,7000.000,333.333
1,313,462,0.462000,152,3027,0.015000000,6933.333,333.333
1,314,464,0.464000,153,3039,0.016000000,6562.500,375.000
1,315,465,0.465000,153,3051,0.015000000,7000.000,400.000
1,316,467,0.467000,154,3062,0.015000000,6933.333,400.000
1,317,469,0.469000,155,3074,0.016000000,6562.500,375.000
1,318,470,0.470000,156,3086,0.015000000,7000.000,466.667
1,321,474,0.474000,157,3109,0.017000000,6823.529,352.941
1,322,475,0.475000,157,3121,0.017000000,7117.647,352.941
1,323,477,0.477000,158,3133,0.017000000,6882.353,411.765
1,324,479,0.479000,159,3144,0.017000000,6882.353,411.765
1,325,480,0.480000,159,3156,0.016000000,7312.500,375.000
1,326,482,0.482000,159,3167,0.017000000,6823.529,352.941
1,327,484,0.484000,160,3179,0.017000000,6882.353,352.941
1,328,486,0.486000,161,3191,0.017000000,6882.353,352.941
1,329,487,0.487000,161,3200,0.017000000,6705.882,294.118
1,331,489,0.489000,161,3214,0.015000000,7000.000,266.667
1,332,491,0.491000,162,3225,0.016000000,6500.000,312.500
1,333,492,0.492000,163,3237,0.015000000,6933.333,333.333
1,334,494,0.494000,163,3249,0.015000000,7000.000,266.667
1,335,496,0.496000,163,3260,0.016000000,6500.000,250.000
1,336,497,0.497000,164,3272,0.015000000,7000.000,333.333
1,337,499,0.499000,165,3284,0.015000000,7000.000,333.333
1,340,502,0.502000,166,3307,0.016000000,7250.000,312.500
1,341,504,0.504000,167,3319,0.017000000,7000.000,352.941
1,342,506,0.506000,167,3330,0.017000000,6823.529,352.941
1,343,507,0.507000,168,3342,0.016000000,7312.500,375.000
1,344,509,0.509000,169,3354,0.017000000,6882.353,352.941
1,345,511,0.511000,169,3365,0.017000000,6823.529,352.941
1,346,513,0.513000,170,3377,0.017000000,6882.353,411.765
1,347,514,0.514000,171,3389,0.017000000,6882.353,411.765
1,348,516,0.516000,171,3400,0.017000000,6823.529,352.941
1,350,518,0.518000,173,3412,0.016000000,6562.500,437.500
1,351,519,0.519000,173,3424,0.015000000,7000.000,400.000
1,352,521,0.521000,173,3435,0.015000000,7000.000,400.000
1,353,523,0.523000,175,3447,0.016000000,6562.500,437.500
1,354,524,0.524000,175,3459,0.015000000,7000.000,400.000
1,355,526,0.526000,175,3470,0.015000000,7000.000,400.000
1,356,528,0.528000,176,3482,0.015000000,7000.000,400.000
1,357,529,0.529000,177,3493,0.015000000,6933.333,400.000
1,358,530,0.530000,177,3500,0.014000000,7142.857,428.571
1,359,531,0.531000,177,3505,0.013000000,7153.846,307.692
1,360,533,0.533000,177,3517,0.014000000,6642.857,285.714
1,361,534,0.534000,178,3528,0.013000000,7153.846,384.615
1,362,536,0.536000,179,3540,0.013000000,7153.846,307.692
1,363,538,0.538000,179,3552,0.014000000,6642.857,285.714
1,364,540,0.540000,179,3563,0.014000000,6642.857,285.714
1,365,541,0.541000,181,3575,0.013000000,7153.846,384.615
1,366,543,0.543000,181,3587,0.014000000,6714.286,285.714
1,369,546,0.546000,182,3610,0.016000000,6875.000,312.500
1,370,548,0.548000,183,3622,0.017000000,6882.353,352.941
1,371,550,0.550000,183,3634,0.017000000,6882.353,352.941
1,372,551,0.551000,184,3645,0.017000000,6882.353,352.941
1,373,553,0.553000,185,3657,0.017000000,6882.353,352.941
1,374,555,0.555000,185,3668,0.017000000,6823.529,352.941
1,375,556,0.556000,185,3680,0.016000000,7312.500,375.000
1,376,558,0.558000,187,3692,0.017000000,6882.353,352.941
1,377,559,0.559000,187,3700,0.016000000,7062.500,375.000
1,378,560,0.560000,187,3703,0.014000000,6642.857,357.143
1,379,562,0.562000,187,3715,0.014000000,6642.857,285.714
1,380,563,0.563000,188,3727,0.013000000,7153.846,384.615
1,381,565,0.565000,189,3738,0.014000000,6642.857,357.143
1,382,567,0.567000,189,3750,0.014000000,6642.857,285.714
1,383,568,0.568000,190,3762,0.013000000,7230.769,384.615
1,384,570,0.570000,191,3773,0.014000000,6642.857,428.571
1,385,572,0.572000,191,3785,0.014000000,6642.857,285.714
1,388,575,0.575000,192,3809,0.016000000,6812.500,312.500
1,389,577,0.577000,192,3820,0.017000000,6882.353,294.118
1,390,578,0.578000,193,3832,0.016000000,7312.500,375.000
1,391,580,0.580000,193,3843,0.017000000,6823.529,294.118
1,392,582,0.582000,193,3855,0.017000000,6882.353,235.294
1,393,584,0.584000,194,3867,0.017000000,6882.353,294.118
1,394,585,0.585000,194,3878,0.017000000,6823.529,235.294
1,395,587,0.587000,195,3890,0.017000000,6882.353,235.294
1,396,588,0.588000,195,3900,0.016000000,7187.500,250.000
1,397,589,0.589000,195,3902,0.014000000,6642.857,214.286
1,398,590,0.590000,195,3913,0.013000000,7153.846,230.769
1,399,592,0.592000,196,3925,0.014000000,6642.857,214.286
1,400,594,0.594000,197,3937,0.014000000,6714.286,285.714
1,401,595,0.595000,197,3948,0.013000000,7153.846,307.692
1,402,597,0.597000,197,3960,0.013000000,7153.846,230.769
1,403,599,0.599000,197,3971,0.014000000,6642.857,214.286
1,404,600,0.600000,199,3983,0.013000000,7153.846,307.692
1,405,602,0.602000,199,3995,0.014000000,6785.714,285.714
1,406,603,0.603000,199,4000,0.014000000,7000.000,285.714
1,407,604,0.604000,200,4007,0.014000000,6714.286,357.143
1,408,606,0.606000,201,4019,0.014000000,6714.286,357.143
1,409,607,0.607000,201,4030,0.013000000,7153.846,307.692
1,410,609,0.609000,201,4042,0.014000000,6714.286,285.714
1,411,611,0.611000,202,4053,0.014000000,6642.857,357.143
1,412,612,0.612000,203,4065,0.013000000,7230.769,461.538
1,413,614,0.614000,203,4077,0.014000000,6714.286,285.714
1,414,616,0.616000,204,4088,0.014000000,6642.857,357.143
1,415,617,0.617000,204,4100,0.014000000,7142.857,357.143
1,417,619,0.619000,206,4112,0.015000000,7000.000,400.000
1,418,621,0.621000,207,4123,0.015000000,6933.333,400.000
1,419,622,0.622000,207,4135,0.015000000,7000.000,400.000
1,420,624,0.624000,207,4147,0.015000000,7000.000,400.000
1,421,626,0.626000,209,4158,0.015000000,7000.000,466.667
1,422,628,0.628000,209,4170,0.016000000,6562.500,375.000
1,423,629,0.629000,209,4181,0.015000000,6933.333,400.000
1,424,631,0.631000,209,4193,0.015000000,7000.000,333.333
1,425,632,0.632000,209,4200,0.015000000,6666.667,333.333
1,426,633,0.633000,211,4205,0.014000000,6642.857,357.143
1,427,634,0.634000,211,4216,0.013000000,7153.846,307.692
1,428,636,0.636000,211,4228,0.014000000,6642.857,285.714
1,429,638,0.638000,211,4240,0.014000000,6642.857,285.714
1,430,639,0.639000,212,4251,0.013000000,7153.846,230.769
1,431,641,0.641000,213,4263,0.013000000,7153.846,307.692
1,432,643,0.643000,213,4275,0.014000000,6714.286,285.714
1,433,644,0.644000,213,4286,0.013000000,7153.846,307.692
1,436,648,0.648000,215,4310,0.016000000,6875.000,375.000
1,437,649,0.649000,215,4321,0.016000000,7250.000,250.000
1,438,651,0.651000,216,4333,0.017000000,6882.353,294.118
1,439,653,0.653000,217,4345,0.017000000,6882.353,352.941
1,440,655,0.655000,217,4356,0.017000000,6823.529,352.941
1,441,656,0.656000,218,4368,0.017000000,6882.353,352.941
1,442,658,0.658000,219,4380,0.017000000,6882.353,352.941
1,443,660,0.660000,219,4391,0.017000000,6823.529,352.941
1,444,661,0.661000,219,4400,0.017000000,6705.882,352.941
1,446,663,0.663000,221,4414,0.015000000,6933.333,400.000
1,447,665,0.665000,222,4426,0.016000000,6562.500,437.500
1,448,666,0.666000,223,4438,0.015000000,7000.000,466.667
1,449,668,0.668000,223,4449,0.015000000,6933.333,400.000
1,450,670,0.670000,224,4461,0.015000000,7000.000,466.667
1,451,671,0.671000,225,4473,0.015000000,7000.000,466.667
1,452,673,0.673000,225,4484,0.015000000,6933.333,400.000
1,455,677,0.677000,227,4508,0.017000000,6882.353,470.588
1,456,678,0.678000,227,4520,0.017000000,7058.824,470.588
1,457,680,0.680000,227,4531,0.017000000,6882.353,352.941
1,458,682,0.682000,227,4543,0.017000000,6882.353,294.118
1,459,683,0.683000,229,4554,0.017000000,6823.529,352.941
1,460,685,0.685000,229,4566,0.017000000,6882.353,352.941
1,461,687,0.687000,229,4578,0.017000000,6882.353,294.118
1,462,688,0.688000,229,4589,0.017000000,6823.529,235.294
1,463,690,0.690000,229,4600,0.017000000,6823.529,235.294
1,465,692,0.692000,231,4613,0.015000000,7000.000,266.667
1,466,693,0.693000,232,4624,0.015000000,6933.333,333.333
1,467,695,0.695000,232,4636,0.015000000,7000.000,333.333
1,468,697,0.697000,233,4648,0.015000000,7000.000,400.000
1,469,698,0.698000,233,4659,0.015000000,7000.000,266.667
1,470,700,0.700000,234,4671,0.015000000,7000.000,333.333
1,471,702,0.702000,235,4682,0.015000000,6933.333,400.000
1,472,704,0.704000,235,4694,0.016000000,6562.500,375.000
1,474,705,0.705000,236,4706,0.015000000,7066.667,466.667
1,475,707,0.707000,237,4718,0.015000000,7000.000,400.000
1,476,709,0.709000,237,4729,0.016000000,6562.500,312.500
1,477,710,0.710000,237,4741,0.015000000,7000.000,333.333
1,478,712,0.712000,238,4753,0.015000000,7000.000,333.333
1,479,714,0.714000,239,4764,0.016000000,6562.500,375.000
1,480,715,0.715000,240,4776,0.015000000,7000.000,400.000
1,481,717,0.717000,240,4788,0.015000000,7066.667,333.333
1,483,719,0.719000,241,4800,0.015000000,7066.667,400.000
1,484,720,0.720000,241,4811,0.015000000,7000.000,333.333
1,485,722,0.722000,241,4822,0.015000000,6933.333,266.667
1,486,724,0.724000,242,4834,0.015000000,7000.000,333.333
1,487,726,0.726000,243,4846,0.016000000,6562.500,375.000
1,488,727,0.727000,243,4858,0.015000000,7000.000,333.333
1,489,729,0.729000,243,4869,0.015000000,7000.000,266.667
1,490,731,0.731000,243,4881,0.016000000,6562.500,187.500
1,491,732,0.732000,244,4892,0.015000000,6933.333,266.667
1,492,733,0.733000,244,4900,0.014000000,7142.857,214.286
1,493,734,0.734000,244,4904,0.014000000,6642.857,214.286
1,494,736,0.736000,245,4916,0.014000000,6714.286,285.714
1,495,737,0.737000,245,4927,0.013000000,7153.846,230.769
1,496,739,0.739000,245,4939,0.013000000,7153.846,153.846
1,497,741,0.741000,246,4951,0.014000000,6642.857,214.286
1,498,742,0.742000,247,4962,0.013000000,7153.846,307.692
1,499,744,0.744000,247,4974,0.013000000,7153.846,307.692
1,500,746,0.746000,247,4985,0.014000000,6642.857,214.286
1,503,749,0.749000,249,5009,0.016000000,6812.500,312.500
1,504,751,0.751000,249,5021,0.017000000,6882.353,294.118
1,505,753,0.753000,250,5032,0.017000000,6823.529,294.118
1,506,754,0.754000,251,5044,0.017000000,6882.353,352.941
1,507,756,0.756000,251,5055,0.017000000,6823.529,352.941
1,508,758,0.758000,251,5067,0.017000000,6823.529,294.118
1,509,759,0.759000,252,5079,0.017000000,6882.353,294.118
1,510,761,0.761000,253,5090,0.017000000,6823.529,352.941
1,511,762,0.762000,253,5100,0.016000000,7187.500,375.000
1,512,763,0.763000,253,5102,0.014000000,6642.857,285.714
1,513,764,0.764000,255,5114,0.013000000,7153.846,461.538
1,514,766,0.766000,255,5125,0.013000000,7153.846,384.615
1,515,768,0.768000,256,5137,0.014000000,6642.857,357.143
1,516,769,0.769000,257,5149,0.013000000,7230.769,461.538
1,517,771,0.771000,257,5160,0.013000000,7153.846,461.538
1,518,773,0.773000,257,5172,0.014000000,6642.857,357.143
