axis,id,time_ms,time_s,encoder,pulses,delta_t_s,vel_cmd_sps,vel_enc_sps
2,95,149,0.149000,20532,850,0.017000000,6647.059,166764.706
2,96,150,0.150000,20816,862,0.016000000,7000.000,174625.000
2,97,152,0.152000,21121,875,0.016000000,7062.500,176312.500
2,98,154,0.154000,21470,887,0.016000000,7000.000,179500.000
2,99,156,0.156000,21470,900,0.017000000,6647.059,148764.706
2,101,158,0.158000,22098,913,0.017000000,6647.059,167941.176
2,102,160,0.160000,22392,925,0.017000000,6647.059,167235.294
2,103,161,0.161000,22775,938,0.016000000,7062.500,183750.000
2,104,163,0.163000,23117,951,0.016000000,7125.000,182312.500
2,105,165,0.165000,23409,963,0.016000000,7062.500,179812.500
2,106,167,0.167000,23728,976,0.017000000,6705.882,171294.118
2,107,169,0.169000,24089,989,0.017000000,6705.882,174588.235
2,108,170,0.170000,24089,1000,0.016000000,7062.500,163687.500
2,109,171,0.171000,24455,1002,0.015000000,6800.000,199000.000
2,110,172,0.172000,24726,1015,0.014000000,7285.714,187714.286
2,111,174,0.174000,25045,1027,0.014000000,7285.714,189500.000
2,112,176,0.176000,25444,1040,0.015000000,6800.000,177933.333
2,113,178,0.178000,25781,1053,0.015000000,6800.000,177600.000
2,114,180,0.180000,26080,1066,0.015000000,6866.667,178066.667
2,115,182,0.182000,26428,1079,0.015000000,6866.667,180000.000
2,116,184,0.184000,26790,1092,0.015000000,6866.667,180066.667
2,117,185,0.185000,26790,1100,0.015000000,6666.667,180066.667
2,118,186,0.186000,27155,1105,0.015000000,6866.667,180000.000
2,119,187,0.187000,27422,1118,0.015000000,6866.667,179733.333
2,120,189,0.189000,27773,1130,0.015000000,6866.667,181866.667
2,121,191,0.191000,28167,1143,0.015000000,6866.667,181533.333
2,122,193,0.193000,28493,1156,0.015000000,6866.667,180800.000
2,123,195,0.195000,28794,1169,0.015000000,6866.667,180933.333
2,124,197,0.197000,29160,1182,0.015000000,6866.667,182133.333
2,127,200,0.200000,29863,1208,0.016000000,7250.000,192062.500
2,128,202,0.202000,30134,1221,0.017000000,7117.647,196705.882
2,129,204,0.204000,30511,1234,0.018000000,7166.667,186444.444
2,130,206,0.206000,30887,1246,0.019000000,6736.842,182368.421
2,131,208,0.208000,31201,1259,0.019000000,6789.474,180421.053
2,132,210,0.210000,31507,1272,0.019000000,6789.474,175789.474
2,133,212,0.212000,31881,1285,0.019000000,6789.474,178315.789
2,136,215,0.215000,32549,1311,0.020000000,7100.000,187750.000
2,137,217,0.217000,32836,1323,0.020000000,7050.000,183800.000
2,138,219,0.219000,33229,1336,0.019000000,6736.842,177157.895
2,139,221,0.221000,33584,1349,0.019000000,6736.842,181578.947
2,140,223,0.223000,33884,1362,0.019000000,6736.842,177526.316
2,141,225,0.225000,34206,1375,0.019000000,6789.474,174684.211
2,142,227,0.227000,34571,1388,0.019000000,6789.474,177368.421
2,143,228,0.228000,34571,1400,0.018000000,7111.111,170222.222
2,145,230,0.230000,35209,1414,0.018000000,7166.667,184888.889
2,146,232,0.232000,35520,1426,0.017000000,6764.706,174764.706
2,147,234,0.234000,35906,1439,0.017000000,6823.529,180588.235
2,148,236,0.236000,36236,1452,0.017000000,6823.529,176882.353
2,149,238,0.238000,36527,1465,0.017000000,6823.529,173117.647
2,150,240,0.240000,36864,1478,0.017000000,6823.529,175294.118
2,151,242,0.242000,37211,1491,0.017000000,6823.529,176764.706
2,152,243,0.243000,37211,1500,0.016000000,7000.000,165000.000
2,154,245,0.245000,37826,1517,0.017000000,6882.353,191470.588
2,155,247,0.247000,38152,1529,0.017000000,6764.706,173117.647
2,156,249,0.249000,38528,1542,0.017000000,6823.529,176941.176
2,157,251,0.251000,38841,1555,0.017000000,6823.529,172647.059
2,158,253,0.253000,39125,1568,0.017000000,6823.529,169941.176
2,159,255,0.255000,39466,1581,0.017000000,6823.529,172882.353
2,160,256,0.256000,39799,1594,0.016000000,7250.000,183437.500
2,161,257,0.257000,39799,1600,0.015000000,7266.667,172533.333
2,162,258,0.258000,40128,1607,0.015000000,7133.333,194466.667
2,163,260,0.260000,40382,1620,0.015000000,6866.667,170400.000
2,164,262,0.262000,40728,1633,0.015000000,6933.333,171733.333
2,165,264,0.264000,41083,1645,0.015000000,6866.667,170333.333
2,166,266,0.266000,41378,1658,0.015000000,6866.667,169133.333
2,167,268,0.268000,41659,1671,0.015000000,6866.667,168933.333
2,168,270,0.270000,42002,1684,0.015000000,6866.667,169066.667
2,171,273,0.273000,42630,1710,0.017000000,6823.529,166529.412
2,172,275,0.275000,42893,1722,0.018000000,6777.778,171888.889
2,173,277,0.277000,43252,1735,0.019000000,6736.842,164421.053
2,174,279,0.279000,43590,1748,0.019000000,6736.842,168842.105
2,175,281,0.281000,43866,1761,0.019000000,6736.842,165157.895
2,176,283,0.283000,44160,1774,0.019000000,6789.474,161947.368
2,177,284,0.284000,44500,1787,0.018000000,7166.667,173444.444
2,179,286,0.286000,44802,1800,0.018000000,7166.667,174611.111
2,180,288,0.288000,45098,1813,0.018000000,7166.667,172000.000
2,181,290,0.290000,45383,1825,0.017000000,6764.706,161941.176
2,182,292,0.292000,45739,1838,0.017000000,6823.529,167411.765
2,183,294,0.294000,46053,1851,0.017000000,6823.529,164764.706
2,184,296,0.296000,46327,1864,0.017000000,6823.529,161000.000
2,185,298,0.298000,46635,1877,0.017000000,6823.529,162882.353
2,186,299,0.299000,46964,1890,0.016000000,7250.000,175250.000
2,187,301,0.301000,46964,1900,0.017000000,6647.059,144941.176
2,189,303,0.303000,47544,1916,0.017000000,6823.529,161294.118
2,190,305,0.305000,47846,1928,0.017000000,6764.706,161647.059
2,191,307,0.307000,48203,1941,0.017000000,6823.529,165882.353
2,192,309,0.309000,48499,1954,0.017000000,6823.529,162352.941
2,193,311,0.311000,48768,1967,0.017000000,6823.529,159705.882
2,194,312,0.312000,49090,1980,0.016000000,7250.000,172687.500
2,195,314,0.314000,49411,1993,0.016000000,7250.000,173500.000
2,196,315,0.315000,49411,2000,0.016000000,6875.000,152937.500
2,197,316,0.316000,49731,2006,0.015000000,7066.667,184466.667
2,198,318,0.318000,49979,2019,0.015000000,6866.667,162333.333
2,199,320,0.320000,50306,2032,0.015000000,6933.333,164000.000
2,200,322,0.322000,50649,2044,0.015000000,6866.667,163066.667
2,201,324,0.324000,50936,2057,0.015000000,6866.667,162466.667
2,202,326,0.326000,51214,2070,0.015000000,6866.667,163066.667
2,203,327,0.327000,51542,2083,0.015000000,6866.667,163466.667
2,206,331,0.331000,52160,2109,0.017000000,6823.529,161705.882
2,207,333,0.333000,52416,2121,0.018000000,6722.222,166944.444
2,208,335,0.335000,52763,2134,0.019000000,6736.842,159578.947
2,209,337,0.337000,53100,2147,0.019000000,6736.842,164263.158
2,210,339,0.339000,53378,2160,0.019000000,6736.842,161684.211
2,211,340,0.340000,53667,2173,0.018000000,7166.667,167666.667
2,212,342,0.342000,54006,2186,0.018000000,7166.667,170555.556
2,215,346,0.346000,54610,2212,0.020000000,7100.000,169800.000
2,216,348,0.348000,54888,2224,0.021000000,6714.286,159333.333
2,217,350,0.350000,55252,2237,0.019000000,6736.842,162736.842
2,218,352,0.352000,55578,2250,0.019000000,6789.474,166421.053
2,219,353,0.353000,55855,2263,0.018000000,7166.667,171777.778
2,220,355,0.355000,56160,2276,0.018000000,7166.667,170000.000
2,221,357,0.357000,56506,2288,0.018000000,7111.111,173777.778
2,222,359,0.359000,56506,2300,0.019000000,6684.211,149421.053
2,224,361,0.361000,57105,2315,0.019000000,6789.474,163105.263
2,225,363,0.363000,57414,2328,0.017000000,6823.529,164941.176
2,226,365,0.365000,57786,2340,0.017000000,6823.529,170470.588
2,227,367,0.367000,58097,2353,0.017000000,6823.529,167352.941
2,228,368,0.368000,58378,2366,0.016000000,7250.000,175000.000
2,229,370,0.370000,58712,2379,0.017000000,6823.529,168058.824
2,230,372,0.372000,59053,2391,0.017000000,6764.706,170176.471
2,231,373,0.373000,59053,2400,0.016000000,7000.000,159187.500
2,232,374,0.374000,59398,2405,0.015000000,7000.000,192800.000
2,233,376,0.376000,59653,2418,0.015000000,6866.667,169866.667
2,234,378,0.378000,59996,2431,0.015000000,6866.667,172133.333
2,235,380,0.380000,60365,2443,0.015000000,6866.667,171933.333
2,236,382,0.382000,60676,2456,0.015000000,6866.667,171933.333
2,237,383,0.383000,60966,2469,0.015000000,6866.667,172533.333
2,238,385,0.385000,61318,2482,0.015000000,6866.667,173733.333
2,241,389,0.389000,61993,2508,0.017000000,6882.353,172941.176
2,242,391,0.391000,62260,2520,0.018000000,6666.667,178166.667
2,243,393,0.393000,62627,2533,0.019000000,6736.842,169947.368
2,244,395,0.395000,62997,2546,0.019000000,6736.842,176000.000
2,245,396,0.396000,63303,2559,0.018000000,7111.111,183722.222
2,246,398,0.398000,63605,2572,0.018000000,7166.667,180000.000
2,247,400,0.400000,63978,2585,0.018000000,7166.667,183444.444
2,250,404,0.404000,64643,2611,0.021000000,6761.905,175095.238
2,251,406,0.406000,64926,2623,0.021000000,6714.286,171809.524
2,252,408,0.408000,65322,2636,0.019000000,6736.842,175210.526
2,253,409,0.409000,65677,2649,0.018000000,7166.667,189833.333
2,254,411,0.411000,65981,2662,0.018000000,7166.667,186333.333
2,255,413,0.413000,66300,2675,0.018000000,7166.667,183500.000
2,256,415,0.415000,66676,2687,0.019000000,6736.842,177526.316
2,257,417,0.417000,66676,2700,0.019000000,6736.842,161631.579
2,259,419,0.419000,67328,2713,0.019000000,6736.842,176315.789
2,260,421,0.421000,67649,2726,0.017000000,6764.706,176823.529
2,261,423,0.423000,68049,2739,0.017000000,6823.529,183705.882
2,262,424,0.424000,68387,2752,0.016000000,7250.000,191562.500
2,263,426,0.426000,68689,2765,0.017000000,6823.529,177176.471
2,264,428,0.428000,69036,2778,0.017000000,6823.529,179705.882
2,265,430,0.430000,69402,2791,0.017000000,6823.529,182470.588
2,266,431,0.431000,69402,2800,0.016000000,7062.500,170375.000
2,267,432,0.432000,69769,2804,0.015000000,6933.333,206200.000
2,268,434,0.434000,70037,2816,0.015000000,6866.667,180600.000
2,269,436,0.436000,70382,2829,0.015000000,6866.667,182200.000
2,270,437,0.437000,70777,2842,0.014000000,7357.143,194857.143
2,271,439,0.439000,71105,2855,0.015000000,6866.667,181200.000
2,272,441,0.441000,71404,2868,0.015000000,6866.667,181000.000
2,273,443,0.443000,71763,2881,0.015000000,6866.667,181800.000
2,274,445,0.445000,72118,2894,0.015000000,6866.667,181066.667
2,275,446,0.446000,72118,2900,0.015000000,6666.667,181066.667
2,276,447,0.447000,72464,2906,0.015000000,6800.000,179666.667
2,277,449,0.449000,72730,2919,0.015000000,6866.667,179533.333
2,278,451,0.451000,73097,2932,0.015000000,6866.667,181000.000
2,279,452,0.452000,73477,2945,0.015000000,6866.667,180000.000
2,280,454,0.454000,73791,2958,0.015000000,6866.667,179066.667
2,281,456,0.456000,74086,2970,0.015000000,6800.000,178800.000
2,282,458,0.458000,74455,2983,0.015000000,6800.000,179466.667
2,285,462,0.462000,75122,3009,0.017000000,6764.706,176705.882
2,286,464,0.464000,75395,3022,0.018000000,6777.778,182055.556
2,287,465,0.465000,75776,3035,0.018000000,7166.667,184000.000
2,288,467,0.467000,76132,3048,0.018000000,7166.667,189000.000
2,289,469,0.469000,76427,3060,0.018000000,7111.111,185000.000
2,290,471,0.471000,76723,3073,0.019000000,6736.842,170842.105
2,291,473,0.473000,77068,3085,0.019000000,6684.211,172473.684
2,294,476,0.476000,77653,3108,0.020000000,6900.000,178350.000
2,295,478,0.478000,77888,3119,0.020000000,6800.000,171650.000
2,296,480,0.480000,78203,3130,0.018000000,6722.222,171166.667
2,297,482,0.482000,78497,3141,0.018000000,6611.111,172333.333
2,298,484,0.484000,78726,3151,0.019000000,6105.263,155263.158
2,299,486,0.486000,78954,3161,0.019000000,5947.368,148526.316
2,300,487,0.487000,79222,3171,0.018000000,6166.667,155277.778
2,301,489,0.489000,79457,3180,0.018000000,5944.444,151888.889
2,302,491,0.491000,79673,3189,0.018000000,5777.778,144722.222
2,305,495,0.495000,80113,3206,0.019000000,5157.895,129473.684
