OG:service=safety,state=init,status=normal
LOG:service=home,state=init,status=ok
LOG:service=probe,state=init,status=ok
LOG:service=motion,state=init,status=timers_ready
[FLOW queue_add ok id=2 dir=0x07 V=(0,0,8) S=(0,0,12900) depth=1]
2,488,795,-33480,5308
2,489,797,-33543,5320
2,490,799,-33628,5333
2,491,800,-33722,5346
2,492,802,-33787,5359
2,493,804,-33852,5372
2,494,806,-33934,5385
2,495,802,496,808,-34014,5400

,-34014,5397
2,497,810,-34096,5410
2,498,812,-34155,5423
2,499,813,-34242,5436
2,500,815,-34323,5449
2,501,817,-34388,5462
2,502,819,-34469,5474
2,503,821,-34553,5487
2,504,823,-34553,5500
2,505,823,-34634,5500
2,506,825,-34689,5513
2,507,827,-34764,5526
2,508,828,-34867,5539
2,509,830,-34939,5552
2,510,832,-34996,5565
2,511,834,-35075,5577
2,512,836,-35163,5590
2,513,837,-35163,5600
2,514,838,-35250,5604
2,515,840,-35303,5616
2,516,842,-35382,5629
2,517,843,-35472,5642
2,518,845,-35541,5655
2,519,847,-35616,5668
2,520,849,-35697,5681
2,521,851,-35775,5693
2,522,852,-35775,5700
2,523,853,-35846,5706
2,524,855,-35914,5719
2,525,856,-36007,5732
2,526,858,-36087,5745
2,527,860,-36151,5758
2,528,862,-36219,5771
2,529,864,-36307,5784
2,530,866,-32,531,866,-36393,5800

393,5796
2,532,868,-36459,5809
2,533,869,-36524,5822
2,534,871,-36614,5835
2,535,873,-36695,5848
2,536,875,-36765,5861
2,537,877,-36835,5873
2,538,879,-36921,5886
22,540,881,-36994,5900
,539,881,-36994,5899
2,541,883,-37068,5912
2,542,884,-37146,5925
2,543,886,-37232,5938
2,544,888,-37308,5951
2,545,890,-37369,5964
2,546,892,-37450,5976
2,547,894,-37542,5989
2,548,895,-37542,6000
2,549,896,-37620,6002
2,550,897,-37680,6015
2,551,899,-37756,6028
2,552,901,-37847,6041
2,553,903,-37927,6054
2,554,905,-37989,6066
2,555,907,-38070,6079
2,556,909,-38151,6092
2,557,910,-38151,6100
2,558,911,-38235,6105
2,559,912,-38301,6118
2,560,914,-38376,6131
2,561,916,-38466,6144
2,562,918,-38533,6157
2,563,920,-38605,6169
2,564,922,-38694,6182
2,565,924,-38771,2,566,924,-38771,6200

195
2,567,925,-38845,6208
2,568,927,-38905,6221
2,569,929,-38998,6234
2,570,931,-39091,6247
2,571,933,-39152,6260
2,572,935,-39221,6272
2,573,937,-39307,6285
2,574,2,575,939,-39391,6300
938,-39391,6298
2,576,940,-39465,6311
2,577,942,-39528,6324
2,578,944,-39624,6337
2,579,946,-39701,6350
2,580,948,-39768,6363
2,581,950,-39851,6375
2,582,952,-39934,6388
2,583,953,-39934,6400
2,584,953,-40016,6401
2,585,955,-40074,6414
2,586,957,-40161,6427
2,587,959,-40257,6440
2,588,961,-40323,6453
2,589,963,-40388,6466
2,590,965,-40472,6479
2,591,967,-40563,6491
2,592,968,-40563,6500
2,593,968,-40645,6504
2,594,970,-40700,6517
2,595,972,-40786,6530
2,596,974,-40874,6543
2,597,976,-40949,6556
2,598,978,-41022,6569
2,599,980,-41101,6581
2,600,981,-41183,6594
2,601,982,-41183,6600
2,602,983,-41258,6607
2,603,985,-41330,6620
2,604,987,-41422,6633
2,605,989,-41500,6646
2,606,991,-41568,6659
2,607,993,-41640,6671
2,608,994,-41736,6684
2,609,996,2,610,997,-41818,6700
-41818,6697
2,611,998,-41883,6710
2,612,1000,-41954,6723
2,613,1002,-42049,6736
2,614,1004,-42138,6749
2,615,1006,-42205,6762
2,616,1008,-42279,6775
2,617,1010,-42369,6788
2,618,1011,-42369,6800
2,619,1011,-42456,6801
2,620,1013,-42526,6814
2,621,1015,-42604,6827
2,622,1017,-42691,6840
2,623,1019,-42767,6853
2,624,1021,-42838,6866
2,625,1023,-42932,6879
2,626,1025,-43019,6892
2,627,1026,-43019,6900
2,628,1027,-43093,6905
2,629,1028,-43157,6918
2,630,1030,-43243,6931
2,631,1032,-43346,6944
2,632,1034,-43417,6957
2,633,1036,-43482,6970
2,634,1038,-43570,6983
2,635,1040,-432,636,1040,-43657,7000
657,6996
2,637,1042,-43744,7009
2,638,1044,-43805,7022
2,639,1045,-43898,7035
2,640,1047,-43986,7048
2,641,1049,-44053,7061
2,642,1051,-44140,7075
2,643,1053,-44233,7087
2,644,1055,-44233,7100
2,645,1055,-44317,7101
2,646,1057,-44372,7114
2,647,1059,-44456,7127
2,648,1061,-44566,7140
2,649,1062,-44639,7153
2,650,1064,-44701,7166
2,651,1066,-44789,7179
2,652,1068,-44884,7192
2,653,1069,-44884,7200
2,654,1070,-44970,7205
2,655,1072,-45027,7218
2,656,1074,-45121,7231
2,657,1076,-45213,7244
2,658,1078,-45284,7257
2,659,1079,-45366,7270
2,660,1081,-45454,7283
2,661,1083,-4552,662,1084,-45537,7300
37,7296
2,663,1085,-45609,7309
2,664,1087,-45688,7322
2,665,1089,-45790,7335
2,666,1091,-45869,7348
2,667,1093,-45938,7361
2,668,1095,-46017,7374
2,669,1096,-46116,7387
2,670,1098,-46116,7400
2,671,1098,-46210,7400
2,672,1100,-46266,7413
2,673,1102,-46347,7426
2,674,1104,-46445,7439
2,675,1106,-46532,7452
2,676,1108,-46604,7465
2,677,1110,-46683,7478
2,678,1111,-46775,7491
2,679,1113,-46775,7500
2,680,1113,-46860,7504
2,681,1115,-46932,7517
2,682,1117,-47023,7530
2,683,1119,-47110,7543
2,684,1121,-47184,7556
2,685,1123,-47258,7569
2,686,1125,-47360,7582
2,687,1127,-47449,72,688,1127,-47449,7600
595
2,689,1128,-47519,7608
2,690,1130,-47591,7621
2,691,1132,-47689,7634
2,692,1134,-47787,7647
2,693,1136,-47857,7661
2,694,1138,-47932,7674
2,695,1140,-48024,7686
2,697,1142,-48108,7700
2,696,1142,-48108,7700
2,698,1144,-48198,7713
2,699,1146,-48272,7726
2,700,1147,-48365,7739
2,701,1149,-48448,7752
2,702,1151,-48521,7765
2,703,1153,-48617,7778
2,704,1155,-48709,7791
2,705,1156,-48709,7800
2,706,1157,-48792,7804
2,707,1159,-48851,7817
2,708,1161,-48943,7830
2,709,1163,-49053,7843
2,710,1164,-49127,7856
2,711,1166,-49193,7869
2,712,1168,-49286,7882
2,713,1170,-49380,2,714,1171,-49380,7900

895
2,715,1172,-49468,7908
2,716,1174,-49531,7921
2,717,1176,-49631,7934
2,718,1178,-49722,7948
2,719,1180,-49793,7961
2,720,1181,-49882,7974
2,721,1183,-49976,7987
2,722,1185,-49976,8000
2,723,1185,-50068,8000
2,724,1187,-50127,8013
2,725,1189,-50217,8026
2,726,1191,-50325,8039
2,727,1193,-50401,8052
2,728,1195,-50473,8065
2,729,1197,-50563,8078
2,730,1198,-50662,8091
2,731,1200,-50662,8100
2,732,1200,-50752,8104
2,733,1202,-50811,8117
2,734,1204,-50903,8130
2,735,1206,-51001,8143
2,736,1208,-51081,8156
2,737,1210,-51159,8169
2,738,1212,-51248,8182
2,739,1214,-51338,2,740,1214,-51338,8200

195
2,741,1216,-51418,8208
2,742,1217,-51499,8221
2,743,1219,-51600,8234
2,744,1221,-51685,8247
2,745,1223,-51756,8261
2,746,1225,-51838,8273
2,747,1227,-51944,8286
2,749,1229,-52030,8300
2,748,1229,-52030,8300
2,750,1231,-52097,8313
2,751,1233,-52180,8326
2,752,1234,-52284,8339
2,753,1236,-52377,8352
2,754,1238,-52446,8365
2,755,1240,-52531,8378
2,756,1242,-52625,8391
2,757,1243,-52625,8400
2,758,1244,-52714,8404
2,759,1246,-52792,8417
2,760,1248,-52881,8430
2,761,1250,-52973,8443
2,762,1251,-53047,8456
2,763,1253,-53126,8469
2,764,1255,-53233,8482
2,765,1257,-53321,82,766,1258,-53321,8500
495
2,767,1259,-53397,8508
2,768,1261,-53464,8521
2,769,1263,-53564,8534
2,770,1265,-53671,8547
2,771,1267,-53742,8560
2,772,1268,-53817,8573
2,773,1270,-53912,8586
2,775,1272,-54001,8600
2,774,1272,-54001,8600
2,776,1274,-54089,8613
2,777,1276,-54162,8626
2,778,1278,-54266,8639
2,779,1280,-54351,8652
2,780,1282,-54421,8665
2,781,1284,-54519,8678
2,782,1285,-54613,8691
2,783,1287,-54613,8700
2,784,1287,-54699,8704
2,785,1289,-54756,8717
2,786,1291,-54857,8730
2,787,1293,-54967,8743
2,788,1295,-55035,8756
2,789,1297,-55107,8769
2,790,1299,-55202,8782
2,791,1301,-55299,2,792,1301,-55299,8800

795
2,793,1303,-55381,8808
2,794,1304,-55447,8821
2,795,1306,-55552,8834
2,796,1308,-55643,8848
2,797,1310,-55718,8860
2,798,1312,-55806,8873
2,799,1314,-55897,8887
2,801,1316,-55979,8900
2,800,1316,-55979,8899
2,802,1318,-56055,8913
2,803,1320,-56147,8926
2,804,1321,-56250,8939
2,805,1323,-56326,8952
2,806,1325,-56399,8965
2,807,1327,-56489,8978
2,808,1329,-56593,8991
2,809,1330,-56593,9000
2,810,1331,-56678,9004
2,811,1333,-56738,9017
2,812,1335,-56832,9030
2,813,1337,-56930,9043
2,814,1338,-57016,9056
2,815,1340,-57087,9069
2,816,1342,-57177,9082
2,817,1344,-57267,902,818,1345,-57267,9100
95
2,819,1346,-57348,9108
2,820,1348,-57428,9121
2,821,1350,-57525,9134
2,822,1352,-57612,9147
2,823,1354,-57682,9160
2,824,1355,-57765,9173
2,825,1357,-57872,9186
22,827,1359,-57954,9200

826,1359,-57954,9199
2,828,1361,-58026,9212
2,829,1363,-58104,9225
2,830,1365,-58206,9239
2,831,1367,-58300,9251
2,832,1369,-58367,9264
2,833,1371,-58453,9278
2,834,1372,-58545,9291
2,835,1374,-58545,9300
2,836,1374,-58637,9304
2,837,1376,-58710,9317
2,838,1378,-58792,9330
2,839,1380,-58891,9343
2,840,1382,-58967,9356
2,841,1384,-59044,9369
2,842,1386,-59142,9382
2,843,1388,-59229,932,844,1388,-59229,9400
95
2,845,1389,-59309,9408
2,846,1391,-59373,9421
2,847,1393,-59475,9434
2,848,1395,-59577,9447
2,849,1397,-59642,9460
2,850,1399,-59719,9473
2,851,1401,-59813,9486
2,2,853,1403,-59905,9500
852,1403,-59905,9499
2,854,1405,-59980,9512
2,855,1406,-60051,9525
2,856,1408,-60156,9538
2,857,1410,-60240,9551
2,858,1412,-60310,9564
2,859,1414,-60401,9577
2,860,1416,-60490,9590
2,861,1417,-60490,9600
2,862,1418,-60573,9603
2,863,1420,-60636,9616
2,864,1422,-60736,9629
2,865,1423,-60834,9642
2,866,1425,-60900,9655
2,867,1427,-60975,9668
2,868,1429,-61068,9681
2,869,1431,-61164,9694
2,870,1432,-61164,9700

2,871,1433,-61242,9708
2,872,1435,-61306,9721
2,873,1437,-61404,9734
2,874,1439,-61494,9747
2,875,1440,-61575,9760
2,876,1442,-61652,9773
2,877,1444,-61740,9786
2,2,879,1446,-61821,9800
878,1446,-61821,9799
2,880,1448,-61899,9812
2,881,1450,-61986,9825
2,882,1452,-62082,9838
2,883,1454,-62158,9851
2,884,1456,-62224,9864
2,885,1457,-62311,9877
2,886,1459,-62413,9890
2,887,1461,-62413,9900
2,888,1461,-62495,9903
2,889,1463,-62554,9916
2,890,1465,-62640,9929
2,891,1467,-62736,9942
2,892,1469,-62820,9955
2,893,1471,-62886,9968
2,894,1473,-62977,9981
2,895,1474,-63063,9994
2,896,1475,-63063,10000
2,897,1476,-63144,10008
2,898,1478,-63221,10021
2,899,1480,-63311,10034
2,900,1482,-63399,10047
2,901,1484,-63466,10060
2,902,1486,-63552,10073
2,903,1488,-63651,10087
2,904,1490,-63651,10100
2,905,1490,-63734,10100
2,906,1492,-63800,10113
2,907,1494,-63880,10127
2,908,1496,-63984,10140
2,909,1498,-64065,10153
2,910,1499,-64130,10166
2,911,1501,-64217,10179
2,912,1503,-64308,10193
2,913,1504,-64308,10200
2,914,1505,-64401,10206
2,915,1507,-64460,10219
2,916,1509,-64547,10233
2,917,1511,-64644,10246
2,918,1513,-64714,10259
2,919,1515,-64795,10272
2,920,1517,-64887,10285
2,92,922,1519,-64967,10300

1,1519,-64967,10298
2,923,1521,-65035,10312
2,924,1522,-65111,10325
2,925,1524,-65224,10338
2,926,1526,-65301,10351
2,927,1528,-65361,10364
2,928,1530,-65445,10378
2,929,1532,-65541,10391
2,930,1533,-65541,10400
2,931,1534,-65630,10404
2,932,1536,-65685,10417
2,933,1538,-65779,10431
2,934,1540,-65870,10444
2,935,1542,-65941,10457
2,936,1544,-66022,10470
2,937,1545,-66110,10484
2,938,1547,2,939,1548,-66191,10500
-66191,10497
2,940,1549,-66262,10510
2,941,1551,-66341,10523
2,942,1553,-66440,10536
2,943,1555,-66516,10550
2,944,1557,-66584,10563
2,945,1559,-66666,10576
2,946,1561,-66765,10589
2,947,1562,-66765,10600
2,948,1563,-66851,10603
2,949,1565,-66907,10616
2,950,1567,-66992,10629
2,951,1568,-67085,10642
2,952,1570,-67169,10656
2,953,1572,-67236,10669
2,954,1574,-67321,10682
2,955,1576,-67404,2,956,1577,-67404,10700
10695
2,957,1578,-67481,10709
2,958,1580,-67559,10722
2,959,1582,-67650,10735
2,960,1584,-67730,10748
2,961,1586,-67794,10761
2,962,1588,-67876,10775
2,963,1590,-67977,10788
2,964,1591,-67977,10800
2,965,1591,-68058,10801
2,966,1593,-68116,10814
2,967,1595,-68198,10828
2,968,1597,-68294,10841
2,969,1599,-68375,10854
2,970,1601,-68439,10867
2,971,1603,-68526,10880
2,972,1605,-68609,10894
2,973,1606,-68609,10900
2,974,1607,-68695,10907
2,975,1609,-68761,10920
2,976,1611,-68842,10933
2,977,1613,-68933,10947
2,978,1614,-69004,10960
2,979,1616,-69083,10973
2,980,1618,-69174,10986
2,982,1620,-69247,11000
2,981,1620,-69247,10999
2,983,1622,-69318,11013
2,984,1624,-69393,11026
2,985,1626,-69499,11039
2,986,1628,-69577,11052
2,987,1630,-69634,11066
2,988,1632,-69717,11079
2,989,1634,-69809,11092
2,990,1635,-69809,11100
2,991,1636,-69897,11106
2,992,1638,-69952,11119
2,993,1639,-70040,11132
2,994,1641,-70131,11145
2,995,1643,-70199,11158
2,996,1645,-70280,11171
2,997,1647,-70369,11185
2,998,2,999,1649,-70445,11200
1649,-70445,11198
2,1000,1651,-70510,11211
2,1001,1653,-70590,11225
2,1002,1655,-70693,11238
2,1003,1657,-70765,11251
2,1004,1659,-70830,11265
2,1005,1661,-70914,11278
2,1006,1663,-71007,11291
2,1007,1664,-71007,11300
2,1008,1665,-71091,11305
2,1009,1666,-71147,11318
2,1010,1668,-71237,11331
2,1011,1670,-71328,11345
2,1012,1672,-71403,11358
2,1013,1674,-71476,11372
2,1014,1676,-71560,11385
2,1012,1016,1678,-71640,11400
5,1678,-71640,11398
2,1017,1680,-71713,11412
2,1018,1682,-71796,11425
2,1019,1684,-71888,11438
2,1020,1686,-71961,11452
2,1021,1688,-72025,11465
2,1022,1690,-72111,11479
2,1023,1692,-72210,11492
2,1024,1693,-72210,11500
2,1025,1694,-72283,11505
