LOG:service=safety,state=init,status=normal
LOG:service=home,state=init,status=ok
LOG:service=probe,state=init,status=ok
LOG:service=motion,state=init,status=timers_ready
[FLOW queue_add ok id=2 dir=0x07 V=(0,8,0) S=(0,13000,0) depth=1]
1,539,816,4276,5471
1,540,818,4282,5483
1,541,820,4290,5495
1,542,821,4290,5500

1,543,822,4301,5507
1,544,823,4313,5519
1,545,825,4322,5530
1,546,827,4330,5542
1,547,828,4337,5554
1,548,830,4346,5566
1,549,832,4358,5578
1,550,834,4368,5589
1,551,835,4368,5600
1,552,835,4378,5602
1,553,837,4384,5613
1,554,839,4392,5625
1,555,840,4402,5637
1,556,842,4416,5649
1,557,844,4425,5661
1,558,846,4431,5672
1,559,847,4438,5684
1,560,849,4448,1,561,850,4448,5700
5696
1,562,851,4462,5708
1,563,852,4470,5720
1,564,854,4478,5732
1,565,856,4486,5743
1,566,858,4495,5755
1,567,859,4506,5767
1,568,861,4516,5779
1,569,863,4526,5791
1,570,864,4526,5800
1,571,865,4535,5803
1,572,866,4542,5815
1,573,868,4550,5826
1,574,870,4562,5838
1,575,871,4574,5850
1,576,873,4582,5862
1,577,875,4588,5873
1,578,876,4596,5885
1,579,878,1,580,879,4608,5900
4608,5897
1,581,880,4622,5909
1,582,882,4628,5921
1,583,883,4634,5933
1,584,885,4642,5944
1,585,887,4654,5956
1,586,888,4666,5968
1,587,890,4675,5980
1,588,892,4682,5992
1,589,893,4682,6000
1,590,894,4691,6004
1,591,895,4699,6016
1,592,897,4710,6027
1,593,899,4721,6039
1,594,901,4730,6051
1,595,902,4738,6063
1,596,904,4744,6075
1,597,906,4754,6087
1,5981,599,908,4767,6100
,907,4767,6098
1,600,909,4778,6110
1,601,911,4783,6122
1,602,913,4790,6134
1,603,914,4800,6146
1,604,916,4814,6157
1,605,918,4824,6169
1,606,919,4831,6181
1,607,921,4838,6193
1,608,922,4838,6200
1,609,923,4848,6205
1,610,925,4858,6217
1,611,926,4868,6229
1,612,928,4878,6240
1,613,930,4886,6252
1,614,931,4893,6264
1,615,933,4902,6276
1,616,935,4914,6287
1,618,937,4926,6300
1,617,937,4926,6299
1,619,938,4934,6311
1,620,940,4938,6323
1,621,942,4946,6335
1,622,943,4960,6347
1,623,945,4972,6359
1,624,947,4980,6371
1,625,949,4986,6382
1,626,950,4994,6394
1,627,951,4994,6400
1,628,952,5006,6406
1,629,954,5017,6418
1,630,955,5026,6430
1,631,957,5034,6441
1,632,959,5042,6453
1,633,961,5050,6465
1,634,962,5061,6477
1,635,964,5072,6489
1,636,966,5072,6500
1,637,966,5083,6501
1,638,967,5089,6513
1,639,969,5094,6524
1,640,971,5105,6536
1,641,973,5118,6548
1,642,974,5130,6560
1,643,976,5136,6571
1,644,978,5142,6583
1,645,979,5150,6595
1,646,980,5150,6600
1,647,981,5165,6607
1,648,983,5175,6619
1,649,985,5182,6630
1,650,986,5190,6642
1,651,988,5198,6654
1,652,990,5209,6666
1,653,991,5220,6678
1,654,993,5230,6690
1,655,995,5230,6700
1,656,995,5239,6702
1,657,997,5244,6714
1,658,998,5252,6725
1,659,1000,5264,6737
1,660,1002,5278,6749
1,661,1003,5286,6761
1,662,1005,5291,6773
1,663,1007,5298,6785
1,664,1009,1,665,1009,5310,6800
5310,6797
1,666,1010,5325,6809
1,667,1012,5332,6821
1,668,1014,5338,6833
1,669,1016,5346,6845
1,670,1017,5358,6857
1,671,1019,5369,6869
1,672,1021,5379,6881
1,673,1023,5387,6893
1,674,1024,5387,6900
1,675,1024,5394,6905
1,676,1026,5402,6917
1,677,1028,5414,6929
1,678,1030,5426,6941
1,679,1031,5436,6953
1,680,1033,5442,6965
1,681,1035,5447,6977
1,682,1036,5460,6989
1,683,1038,5460,7000
1,684,1038,5475,7001
1,685,1040,5484,7013
1,686,1042,5488,7025
1,687,1043,5494,7037
1,688,1045,5506,7049
1,689,1047,5520,7061
1,690,1049,5530,7073
1,691,1050,5536,7085
1,692,1052,1,693,1053,5543,7100
5543,7097
1,694,1054,5554,7109
1,695,1056,5565,7121
1,696,1057,5575,7133
1,697,1059,5585,7145
1,698,1061,5592,7157
1,699,1063,5599,7169
1,700,1064,5610,7181
1,701,1066,5622,7193
1,702,1067,5622,7200
1,703,1068,5634,7205
1,704,1070,5640,7217
1,705,1071,5644,7229
1,706,1073,5656,7241
1,707,1075,5670,7253
1,708,1077,5680,7265
1,709,1078,5687,7277
1,710,1080,5692,7289
1,711,1082,5692,7300
1,712,1082,5704,7301
1,713,1083,5716,7313
1,714,1085,5725,7325
1,715,1087,5734,7337
1,716,1089,5742,7349
1,717,1090,5750,7361
1,718,1092,5760,7373
1,719,1094,5771,7385
1,720,1096,1,721,1096,5782,7400

782,7397
1,722,1097,5791,7409
1,723,1099,5796,7421
1,724,1101,5805,7433
1,725,1103,5818,7445
1,726,1104,5830,7457
1,727,1106,5838,7469
1,728,1108,5843,7481
1,729,1110,5852,7493
1,730,1111,5852,7500
1,731,1111,5866,7505
1,732,1113,5876,7517
1,733,1115,5883,7529
1,734,1117,5892,7541
1,735,1118,5901,7553
1,736,1120,5911,7565
1,737,1122,5920,7577
1,738,1123,5931,7589
1,739,1125,5931,7600
1,740,1125,5942,7601
1,741,1127,5948,7613
1,742,1129,5955,7625
1,743,1130,5966,7637
1,744,1132,5979,7649
1,745,1134,5989,7661
1,746,1136,5994,7673
1,747,1137,6002,7685
1,748,1139,1,749,1140,6013,7700

013,7697
1,750,1141,6026,7709
1,751,1143,6034,7721
1,752,1144,6041,7733
1,753,1146,6050,7745
1,754,1148,6061,7757
1,755,1150,6071,7769
1,756,1151,6080,7781
1,757,1153,6090,7793
1,758,1154,6090,7800
1,759,1155,6099,7805
1,760,1157,6106,7817
1,761,1158,6116,7829
1,762,1160,6128,7841
1,763,1162,6139,7853
1,764,1164,6146,7865
1,765,1165,6152,7877
1,766,1167,6162,7889
1,767,1169,6162,7900
1,768,1169,6176,7901
1,769,1170,6186,7913
1,770,1172,6192,7925
1,771,1174,6198,7937
1,772,1176,6210,7949
1,773,1177,6222,7961
1,774,1179,6232,7973
1,775,1181,6239,7985
1,776,1183,1,777,1183,6247,8000

247,7997
1,778,1184,6258,8009
1,779,1186,6266,8021
1,780,1188,6276,8033
1,781,1190,6288,8045
1,782,1191,6296,8057
1,783,1193,6304,8069
1,784,1195,6312,8081
1,785,1197,6324,8093
1,786,1198,6324,8100
1,787,1198,6336,8105
1,788,1200,6343,8117
1,789,1202,6348,8129
1,790,1204,6359,8141
1,791,1205,6372,8153
1,792,1207,6382,8165
1,793,1209,6390,8177
1,794,1211,6396,8189
1,795,1212,6396,8200
1,796,1212,6408,8201
1,797,1214,6418,8213
1,798,1216,6426,8225
1,799,1217,6436,8237
1,800,1219,6446,8249
1,801,1221,6455,8261
1,802,1223,6464,8273
1,803,1224,6473,8285
1,804,1226,61,805,1227,6484,8300
484,8297
1,806,1228,6494,8309
1,807,1230,6500,8321
1,808,1231,6509,8333
1,809,1233,6521,8345
1,810,1235,6532,8357
1,811,1237,6540,8369
1,812,1238,6546,8381
1,813,1240,6556,8393
1,814,1241,6556,8400
1,815,1242,6570,8405
1,816,1244,6578,8417
1,817,1245,6585,8429
1,818,1247,6594,8441
1,819,1249,6605,8453
1,820,1251,6614,8465
1,821,1252,6623,8477
1,822,1254,6632,8489
1,823,1256,6632,8500
1,824,1256,6644,8501
1,825,1257,6652,8513
1,826,1259,6660,8525
1,827,1261,6670,8537
1,828,1263,6681,8549
1,829,1264,6691,8561
1,830,1266,6697,8573
1,831,1268,6706,8585
1,832,1270,671,833,1270,6717,8600
17,8597
1,834,1271,6728,8609
1,835,1273,6736,8621
1,836,1275,6744,8633
1,837,1277,6754,8645
1,838,1278,6766,8657
1,839,1280,6774,8669
1,840,1282,6782,8681
1,841,1284,6792,8693
1,842,1285,6792,8700
1,843,1285,6802,8705
1,844,1287,6811,8717
1,845,1289,6819,8729
1,846,1291,6830,8741
1,847,1292,6840,8753
1,848,1294,6848,8765
1,849,1296,6857,8777
1,850,1298,6866,8789
1,851,1299,6866,8800
1,852,1299,6878,8801
1,853,1301,6888,8813
1,854,1303,6894,8825
1,855,1304,6902,8837
1,856,1306,6915,8849
1,857,1308,6926,8861
1,858,1310,6933,8873
1,859,1311,6941,8885
1,860,1313,61,861,1314,6950,8900
950,8897
1,862,1315,6963,8909
1,863,1317,6970,8921
1,864,1318,6979,8933
1,865,1320,6990,8945
1,866,1322,6999,8957
1,867,1324,7008,8969
1,868,1325,7016,8981
1,869,1327,7026,8993
1,870,1328,7026,9000
1,871,1329,7038,9005
1,872,1331,7045,9017
1,873,1332,7052,9029
1,874,1334,7064,9041
1,875,1336,7075,9053
1,876,1338,7084,9065
1,877,1339,7091,9077
1,878,1341,7099,9089
1,879,1343,7099,9100
1,880,1343,7112,9101
1,881,1344,7122,9113
1,882,1346,7129,9125
1,883,1348,7138,9137
1,884,1350,7148,9149
1,885,1351,7158,9161
1,886,1353,7167,9173
1,887,1355,7176,9185
1,888,1357,71,889,1357,7186,9200
186,9197
1,890,1358,7196,9209
1,891,1360,7203,9221
1,892,1362,7213,9233
1,893,1364,7224,9245
1,894,1365,7234,9257
1,895,1367,7242,9269
1,896,1369,7249,9281
1,897,1371,7260,9293
1,898,1372,7260,9300
1,899,1372,7273,9305
1,900,1374,7280,9317
1,901,1376,7288,9329
1,902,1378,7296,9341
1,903,1379,7308,9353
1,904,1381,7318,9365
1,905,1383,7326,9377
1,906,1385,7335,9389
1,907,1386,7335,9400
1,908,1386,7346,9401
1,909,1388,7354,9413
1,910,1390,7363,9425
1,911,1391,7373,9437
1,912,1393,7384,9449
1,913,1395,7393,9461
1,914,1397,7400,9473
1,915,1398,7410,9485
1,916,1400,1,917,1401,7420,9500

420,9497
1,918,1402,7432,9509
1,919,1404,7438,9521
1,920,1405,7446,9533
1,921,1407,7457,9545
1,922,1409,7469,9557
1,923,1411,7478,9569
1,924,1412,7486,9581
1,925,1414,7494,9593
1,926,1415,7494,9600
1,927,1416,7506,9605
1,928,1418,7515,9617
1,929,1419,7523,9629
1,930,1421,7533,9641
1,931,1423,7543,9653
1,932,1425,7551,9665
1,933,1426,7560,9677
1,934,1428,7570,9689
1,935,1430,7570,9700
1,936,1430,7582,9701
1,937,1432,7590,9713
1,938,1433,7596,9725
1,939,1435,7606,9737
1,940,1437,7618,9749
1,941,1438,7629,9761
1,942,1440,7636,9773
1,943,1442,7644,9785
1,944,1444,1,945,1444,7653,9800

653,9797
1,946,1445,7666,9809
1,947,1447,7674,9821
1,948,1449,7682,9833
1,949,1451,7692,9845
1,950,1452,7701,9857
1,951,1454,7711,9869
1,952,1456,7720,9881
1,953,1458,7730,9893
1,954,1459,7730,9900
1,955,1459,7741,9905
1,956,1461,7748,9917
1,957,1463,7756,9929
1,958,1465,7767,9941
1,959,1466,7778,9953
1,960,1468,7788,9965
1,961,1470,7794,9977
1,962,1472,7803,9989
1,963,1473,7803,10000
1,964,1473,7816,10001
1,965,1475,7826,10013
1,966,1477,7833,10025
1,967,1479,7842,10037
1,968,1480,7852,10049
1,969,1482,7862,10062
1,970,1484,7871,10074
1,971,1486,7880,10086
1,972,1,973,1488,7891,10100
1487,7891,10098
1,974,1489,7900,10110
1,975,1491,7908,10122
1,976,1493,7917,10135
1,977,1494,7929,10147
1,978,1496,7940,10159
1,979,1498,7947,10171
1,980,1500,7954,10183
1,981,1501,7965,1011,982,1502,7965,10200

5
1,983,1503,7978,10207
1,984,1505,7986,10220
1,985,1507,7994,10232
1,986,1509,8002,10244
1,987,1510,8014,10256
1,988,1512,8024,10268
1,989,1514,8033,10280
1,990,1516,8042,10292
1,991,1517,8042,10300
1,992,1517,8052,10305
1,993,1519,8061,10317
1,994,1521,8070,10329
1,995,1523,8080,10341
1,996,1524,8092,10353
1,997,1526,8099,10365
1,998,1528,8107,10377
1,999,1530,8116,10389
1,1000,1531,8116,10400
1,1001,1531,8130,10402
1,1002,1533,8139,10414
1,1003,1535,8145,10426
1,1004,1537,8154,10439
1,1005,1539,8166,10451
1,1006,1540,8178,10463
1,1007,1542,8186,10475
1,1008,1544,8194,10488
1,1009,1546,8194,10500
1,1010,1546,8204,10500
1,1011,1547,8215,10512
1,1012,1549,8224,10525
1,1013,1551,8234,10537
1,1014,1553,8243,10549
1,1015,1555,8252,10562
1,1016,1556,8262,10574
1,1017,1558,8272,10586
1,11,1019,1560,8282,10600

18,1560,8282,10599
1,1020,1562,8292,10611
1,1021,1564,8299,10623
1,1022,1565,8310,10636
1,1023,1567,8321,10648
1,1024,1569,8332,10660
1,1025,1571,8340,10673
1,1026,1572,8348,10685
1,1027,15741,1028,1575,8358,10700
,8358,10697
1,1029,1576,8370,10710
1,1030,1578,8378,10722
1,1031,1580,8386,10734
1,1032,1581,8397,10746
1,1033,1583,8408,10759
1,1034,1585,8416,10771
1,1035,1587,8426,10783
1,1036,1589,8436,11,1037,1589,8436,10800
0796
1,1038,1590,8446,10808
1,1039,1592,8453,10820
1,1040,1594,8462,10833
1,1041,1596,8473,10845
1,1042,1597,8484,10857
1,1043,1599,8492,10869
1,1044,1601,8500,10882
1,1045,1603,8510,10894
1,1046,1604,8510,10900
1,1047,1605,8522,10906
1,1048,1606,8532,10919
1,1049,1608,8539,10931
1,1050,1610,8548,10943
1,1051,1612,8560,10956
1,1052,1614,8570,10968
1,1053,1615,8579,10980
1,1054,1617,8588,10993
1,1055,1618,8588,11000
1,1056,1619,8598,11005
1,1057,1621,8607,11017
1,1058,1622,8616,11030
1,1059,1624,8627,11042
1,1060,1626,8638,11054
1,1061,1628,8646,11066
1,1062,1630,8654,11079
1,1063,1631,8664,11091
1,1064,1633,8664,11100
1,1065,1633,8677,11103
1,1066,1635,8686,11116
1,1067,1637,8692,11128
1,1068,1638,8702,11140
1,1069,1640,8714,11153
1,1070,1642,8724,11165
1,1071,1644,8734,11177
1,1072,1646,8742,11189
1,1073,1647,8742,11200
1,1074,1647,8752,11202
1,1075,1649,8762,11214
1,1076,1651,8770,11226
1,1077,1653,8781,11239
1,1078,1655,8791,11251
1,1079,1656,8799,11263
1,1080,1658,8808,11276
1,1081,1660,8818,11288
1,1082,1662,8818,11300
1,1083,1662,8832,11300
1,1084,1664,8840,11313
1,1085,1665,8845,11325
1,1086,1667,8854,11337
1,1087,1669,8866,11350
1,1088,1671,8879,11362
1,1089,1672,8887,11374
1,1090,1674,8894,11386
1,1,1092,1676,8902,11400

091,1676,8902,11399
1,1093,1678,8916,11411
1,1094,1680,8926,11424
1,1095,1681,8934,11436
1,1096,1683,8942,11448
1,1097,1685,8952,11460
1,1098,1687,8964,11473
1,1099,1688,8974,11485
1,1100,1691,1101,1691,8982,11500
0,8982,11497
1,1102,1692,8991,11509
1,1103,1694,8998,11522
1,1104,1696,9010,11534
1,1105,1697,9022,11546
1,1106,1699,9032,11559
1,1107,1701,9038,11571
1,1108,1703,9046,11583
