LOG:service=safety,state=init,status=normal
LOG:service=home,state=init,status=ok
LOG:service=probe,state=init,status=ok
LOG:service=motion,state=init,status=timers_ready
[FLOW queue_add ok id=2 dir=0x07 V=(8,0,0) S=(13000,0,0) depth=1]
LOG:service=motion,state=queue_add,status=frame=2 dirMask=0x07 queue=1
[FLOW start_move request depth=1 active=0 ids=(2) ]
[FLOW begin_segment id=2 dirMask=0x07 V(x,y,z)=(8,0,0) S(x,y,z)=(13000,0,0) ]
[FLOW pop_next id=2 remaining=0]\r\n
0,1,0,-13,1
0,2,0,-16,1
0,3,2,-16,2
0,4,3,-19,4
0,5,4,-32,5
0,6,6,-47,7
0,7,7,-60,10
0,8,9,-70,12
0,9,10,-86,15
0,10,11,-109,18
0,11,13,-136,22
0,12,14,-159,25
0,13,16,-179,29
0,14,17,-202,34
0,15,19,-233,38
0,16,20,-270,43
0,17,22,-304,48
0,18,23,-329,54
0,19,25,-358,59
0,20,26,-413,65
0,21,28,-470,71
0,22,29,-516,78
0,23,31,-552,85
0,24,32,-589,92
0,250,26,34,-640,100
,34,-640,99
0,27,35,-709,106
0,28,37,-763,114
0,29,38,-802,122
0,30,40,-855,131
0,31,42,-923,140
0,32,43,-991,148
0,33,45,-1050,158
0,34,46,-1098,167
0,35,48,-1163,177
0,36,49,-1233,187
0,37,510,38,51,-1303,200
,-1303,198
0,39,53,-1377,208
0,40,54,-1426,219
0,41,56,-1487,230
0,42,57,-1558,241
0,43,59,-1633,252
0,44,61,-1701,263
0,45,62,-1765,274
0,46,64,-1828,285
0,47,65,-1902,296
0,48,66,-1902,300

0,49,67,-1989,307
0,50,68,-2059,317
0,51,70,-2121,328
0,52,72,-2190,339
0,53,73,-2258,350
0,54,75,-2322,361
0,55,76,-2384,372
0,56,78,-2450,382
0,57,80,-2520,393
0,58,80,-2520,400
0,59,81,-2601,404
0,60,83,-2662,415
0,61,84,-2717,426
0,62,86,-2778,437
0,63,87,-2858,448
0,64,89,-2947,459
0,65,91,-3029,470
0,66,92,-3089,480
0,67,94,-3160,491
0,68,95,-3160,500
0,69,95,-3250,502
0,70,97,-3326,513
0,71,98,-3390,524
0,72,100,-3440,535
0,73,102,-3504,546
0,74,103,-3577,557
0,75,105,-3649,568
0,76,106,-3715,579
0,77,108,-3784,590
0,78,109,-3784,600
0,79,110,-3868,601
0,80,111,-3936,612
0,81,113,-3992,623
0,82,114,-4055,634
0,83,116,-4122,645
0,84,118,-4199,656
0,85,119,-4274,667
0,86,121,-4336,678
0,87,122,-4403,689
0,88,124,-4403,700
0,89,124,-4493,701
0,90,126,-4574,711
0,91,127,-4646,723
0,92,129,-4703,734
0,93,130,-4780,745
0,94,132,-4865,756
0,95,134,-4949,767
0,96,135,-5009,778
0,97,137,-5065,789
0,98,138,-5065,800
0,99,139,-5142,800
0,100,140,-5211,811
0,101,142,-5269,822
0,102,143,-5327,833
0,103,145,-5393,845
0,104,147,-5474,856
0,105,148,-5553,867
0,106,150,-5618,878
0,107,151,-5691,889
0,108,153,-5691,900
0,109,153,-5784,901
0,110,155,-5864,912
0,111,156,-5917,923
0,112,158,-5978,934
0,113,160,-6049,945
0,114,161,-6136,956
0,115,163,-6223,967
0,116,164,-6302,979
0,117,166,-6359,990
0,118,167,-6359,1000
0,119,168,-6448,1001
0,120,169,-6528,1012
0,121,171,-6590,1024
0,122,173,-6660,1035
0,123,174,-6744,1046
0,124,176,-6824,1058
0,125,177,-6889,1069
0,126,179,-6954,1080
0,127,181,-7026,1092
0,128,182,-7026,1100
0,129,182,-7135,1103
0,130,184,-7209,1114
0,131,186,-7258,1126
0,132,187,-7318,1137
0,133,189,-7402,1148
0,134,191,-7498,1159
0,135,192,-7588,1171
0,136,194,-7646,1182
0,137,196,-7717,1193
0,138,196,-7717,1200
0,139,197,-7818,1205
0,140,199,-7890,1216
0,141,200,-7953,1227
0,142,202,-8021,1239
0,143,204,-8106,1250
0,144,205,-8190,1261
0,145,207,-8256,1273
0,146,209,-8312,1284
0,147,210,-8386,1295
0,148,211,-8386,1300
0,149,212,-8490,1307
0,150,214,-8565,1318
0,151,215,-8626,1329
0,152,217,-8694,1341
0,153,219,-8777,1352
0,154,220,-8869,1363
0,155,222,-8939,1375
0,156,223,-8995,1386
0,157,225,0,158,225,-9057,1400
-9057,1397
0,159,227,-9149,1409
0,160,228,-9236,1420
0,161,230,-9296,1431
0,162,232,-9357,1443
0,163,233,-9439,1454
0,164,235,-9535,1465
0,165,237,-9593,1477
0,166,238,-9659,1488
0,168,240,-9745,1500
0,167,240,-9745,1499
0,169,242,-9835,1511
0,170,243,-9882,1522
0,171,245,-9931,1533
0,172,246,-10018,1545
0,173,248,-10108,1556
0,174,250,-10185,1568
0,175,251,-10242,1579
0,176,253,-10312,1590
0,177,254,-10312,1600
0,178,255,-10421,1602
0,179,256,-10494,1614
0,180,258,-10526,1625
0,181,260,-10594,1637
0,182,261,-10704,1648
0,183,263,-10785,1659
0,184,265,-10839,1671
0,185,266,-10900,1682
0,186,268,-10983,1694
0,187,269,-10983,1700
0,188,270,-11091,1705
0,189,271,-11146,1717
0,190,273,-11184,1728
0,191,275,-11273,1740
0,192,276,-11366,1751
0,193,278,-11437,1763
0,194,280,-11494,1774
0,195,281,-11566,1785
0,196,283,0,197,283,-11655,1800

11655,1797
0,198,285,-11746,1809
0,199,286,-11791,1820
0,200,288,-11853,1832
0,201,290,-11950,1843
0,202,291,-12034,1854
0,203,293,-12112,1866
0,204,295,-12157,1877
0,205,296,-12233,1889
0,206,298,-12233,1900
0,207,298,-12338,1901
0,208,300,-12402,1912
0,209,301,-12449,1923
0,210,303,-12527,1935
0,211,305,-12609,1946
0,212,306,-12699,1958
0,213,308,-12769,1969
0,214,310,-12821,1981
0,215,311,-12903,1992
0,216,312,-12903,2000
0,217,313,-12993,2004
0,218,315,-13055,2015
0,219,316,-13115,2027
0,220,318,-13194,2038
0,221,320,-13282,2050
0,222,321,-13354,2061
0,223,323,-13412,2072
0,224,325,-13481,2084
0,225,326,-13567,200,226,327,-13567,2100
95
0,227,328,-13655,2107
0,228,330,-13710,2118
0,229,331,-13763,2130
0,230,333,-13849,2141
0,231,335,-13946,2153
0,232,336,-14017,2164
0,233,338,-14070,2176
0,234,340,-14139,2187
0,0,236,341,-14218,2200

35,341,-14218,2199
0,237,343,-14308,2210
0,238,345,-14368,2222
0,239,346,-14427,2233
0,240,348,-14511,2245
0,241,350,-14594,2256
0,242,351,-14660,2268
0,243,353,-14721,2279
0,244,355,-14800,2290
0,245,356,-14800,2300
0,246,356,-14893,2302
0,247,358,-14955,2314
0,248,360,-15006,2325
0,249,361,-15084,2337
0,250,363,-15180,2348
0,251,365,-15257,2360
0,252,366,-15312,2371
0,253,368,-15369,2382
0,254,370,-15449,2394
0,255,370,-15449,2400
0,256,371,-15555,2405
0,257,373,-15616,2417
0,258,375,-15662,2428
0,259,376,-15741,2440
0,260,378,-15832,2451
0,261,380,-15905,2463
0,262,381,-15968,2474
0,263,383,-16034,2486
0,264,385,0,265,385,-16112,2500
-16112,2497
0,266,386,-16196,2509
0,267,388,-16248,2520
0,268,390,-16313,2532
0,269,391,-16403,2543
0,270,393,-16485,2555
0,271,395,-16548,2566
0,272,396,-16600,2577
0,273,398,-16673,2589
0,274,399,-16673,2600
0,275,400,-16779,2601
0,276,401,-16844,2612
0,277,403,-16891,2623
0,278,405,-16959,2635
0,279,406,-17042,2646
0,280,408,-17124,2658
0,281,410,-17194,2669
0,282,411,-17250,2681
0,283,413,-17324,2692
0,284,414,-17324,2700
0,285,415,-17416,2704
0,286,416,-17472,2715
0,287,418,-17530,2727
0,288,420,-17612,2738
0,289,421,-17698,2750
0,290,423,-17768,2761
0,291,425,-17820,2773
0,292,426,-17884,2784
0,293,428,-17972,2790,294,428,-17972,2800
5
0,295,430,-18062,2807
0,296,431,-18114,2819
0,297,433,-18168,2830
0,298,435,-18246,2842
0,299,436,-18337,2853
0,300,438,-18412,2865
0,301,440,-18465,2876
0,302,441,-18533,2887
0,0,304,443,-18610,2900
303,443,-18610,2899
0,305,445,-18688,2911
0,306,446,-18749,2922
0,307,448,-18817,2933
0,308,450,-18899,2945
0,309,451,-18976,2956
0,310,453,-19034,2968
0,311,454,-19093,2979
0,312,456,-19176,2991
0,313,457,-19176,3000
0,314,458,-19270,3003
0,315,460,-19330,3014
0,316,461,-19376,3025
0,317,463,-19445,3037
0,318,465,-19540,3048
0,319,466,-19620,3060
0,320,468,-19677,3071
0,321,470,-19735,3083
0,322,471,-19806,3094
0,323,472,-19806,3100
0,324,473,-19898,3106
0,325,475,-19963,3117
0,326,476,-20015,3129
0,327,478,-20092,3140
0,328,479,-20177,3152
0,329,481,-20240,3163
0,330,483,-20298,3174
0,331,484,-20371,3186
0,332,4860,333,486,-20451,3200
,-20451,3197
0,334,488,-20534,3209
0,335,489,-20577,3220
0,336,491,-20636,3232
0,337,493,-20728,3243
0,338,494,-20815,3255
0,339,496,-20878,3266
0,340,498,-20926,3278
0,341,499,-20990,3289
0,342,501,-20990,3300
0,343,501,-21093,3301
0,344,503,-21165,3312
0,345,504,-21211,3324
0,346,506,-21276,3335
0,347,508,-21356,3347
0,348,509,-21431,3358
0,349,511,-21500,3370
0,350,513,-21559,3381
0,351,514,-21631,3393
0,352,515,-21631,3400
0,353,516,-21722,3404
0,354,518,-21773,3416
0,355,519,-21827,3427
0,356,521,-21908,3439
0,357,523,-21994,3450
0,358,524,-22065,3462
0,359,526,-22115,3473
0,360,528,-22175,3485
0,361,529,-22259,0,362,530,-22259,3500
3496
0,363,531,-22349,3508
0,364,533,-22400,3519
0,365,534,-22456,3531
0,366,536,-22530,3542
0,367,538,-22614,3554
0,368,539,-22687,3565
0,369,541,-22742,3577
0,370,543,-22808,3588
0,372,544,-22883,3600
0,371,544,-22883,3599
0,373,546,-22955,3611
0,374,548,-23012,3623
0,375,549,-23083,3634
0,376,551,-23162,3646
0,377,553,-23237,3657
0,378,554,-23292,3669
0,379,556,-23350,3680
0,380,558,-23426,3691
0,381,559,-23426,3700
0,382,559,-23517,3703
0,383,561,-23575,3715
0,384,563,-23623,3726
0,385,564,-23690,3738
0,386,566,-23780,3749
0,387,568,-23857,3761
0,388,569,-23910,3772
0,389,571,-23971,3783
0,390,573,-24043,3795
0,391,573,-24043,3800
0,392,574,-24129,3806
0,393,576,-24189,3818
0,394,578,-24244,3829
0,395,579,-24320,3841
0,396,581,-24404,3852
0,397,583,-24469,3864
0,398,584,-24523,3875
0,399,586,-24592,3887
0,400,0,401,588,-24672,3900
588,-24672,3898
0,402,589,-24754,3910
0,403,591,-24801,3921
0,404,593,-24859,3933
0,405,594,-24945,3944
0,406,596,-25029,3955
0,407,598,-25091,3967
0,408,599,-25145,3978
0,409,601,-25210,3990
0,410,602,-25210,4000
0,411,603,-25304,4001
0,412,604,-25373,4013
0,413,606,-25421,4024
0,414,608,-25490,4036
0,415,609,-25574,4047
0,416,611,-25645,4059
0,417,613,-25705,4070
0,418,614,-25770,4082
0,419,616,-25845,4093
0,420,617,-25845,4100
0,421,618,-25936,4105
0,422,619,-25985,4116
0,423,621,-26037,4128
0,424,623,-26117,4139
0,425,624,-26205,4151
0,426,626,-26277,4162
0,427,628,-26327,4174
0,428,629,-26385,4185
0,429,631,-2640,430,631,-26466,4200
66,4197
0,431,633,-26558,4208
0,432,634,-26608,4220
0,433,636,-26667,4231
0,434,638,-26741,4243
0,435,639,-26820,4254
0,436,641,-26892,4265
0,437,643,-26952,4277
0,438,644,-27017,4288
0,439,646,-27017,4300
0,440,646,-27107,4300
0,441,648,-27168,4312
0,442,649,-27221,4323
0,443,651,-27297,4334
0,444,653,-27384,4346
0,445,654,-27461,4357
0,446,656,-27516,4369
0,447,658,-27571,4380
0,448,659,-27652,4392
0,449,660,-27652,4400
0,450,661,-27753,4404
0,451,663,-27810,4415
0,452,664,-27861,4426
0,453,666,-27930,4438
0,454,668,-28016,4449
0,455,669,-28098,4461
0,456,671,-28155,4472
0,457,673,-28216,4484
0,458,674,-28292,44950,459,675,-28292,4500

0,460,676,-28374,4507
0,461,678,-28434,4518
0,462,679,-28501,4530
0,463,681,-28576,4541
0,464,683,-28655,4553
0,465,684,-28716,4564
0,466,686,-28772,4576
0,467,688,-28846,4587
0,0,469,689,-28927,4600

68,689,-28927,4599
0,470,691,-29003,4610
0,471,693,-29048,4622
0,472,694,-29106,4633
0,473,696,-29195,4645
0,474,698,-29282,4656
0,475,699,-29339,4668
0,476,701,-29392,4679
0,477,703,-29458,4690
0,478,704,-29458,4700
0,479,704,-29548,4702
0,480,706,-29618,4714
0,481,708,-29670,4725
0,482,709,-29733,4737
0,483,711,-29818,4748
0,484,713,-29888,4760
0,485,714,-29946,4771
0,486,716,-30012,4783
0,487,718,-30085,4794
0,488,718,-30085,4800
